source,price,area_m2,flat_rooms,has_kk,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership,locality,lat,lon
sreality,5490000,27,1,1,1,1,1,2,novostavba,vybavene,osobni,Praha 6,50.082985,14.311815
sreality,5790000,30,1,1,1,1,1,2,novostavba,vybavene,osobni,Praha 6,50.082985,14.311815
sreality,6690000,36,1,1,1,1,1,1,novostavba,vybavene,osobni,Praha 6,50.082985,14.311815
sreality,6370000,59,2,1,1,1,0,4,novostavba,vybavene,osobni,Plzeň,49.748482,13.40882
sreality,3940000,35,1,1,1,0,0,5,novostavba,vybavene,osobni,Plzeň,49.748482,13.40882
sreality,10800000,104,4,1,1,1,0,5,novostavba,vybavene,osobni,Plzeň,49.748482,13.40882
sreality,5100000,72,3,1,0,0,1,2,velmi dobre,vybavene,osobni,Karlovy Vary,50.227787,12.861008
sreality,4900000,50,2,0,0,1,0,5,dobre,vybavene,osobni,Pardubice,50.034134,15.763844
sreality,6480000,28,1,1,1,0,1,3,velmi dobre,vybavene,osobni,Praha 5,50.071041,14.383989
sreality,2790000,24,1,1,0,0,0,1,velmi dobre,vybavene,osobni,Pardubice,50.023876,15.778234
sreality,4800000,75,2,0,0,0,1,2,dobre,vybavene,osobni,Liberec,50.769997,15.058449
sreality,9590000,55,2,1,1,1,1,3,velmi dobre,vybavene,osobni,Praha 5,50.056648,14.344954
sreality,7790000,53,2,0,0,1,0,3,velmi dobre,vybavene,osobni,Praha,50.137405,14.509489
sreality,8816000,51,2,1,1,1,1,6,novostavba,vybavene,osobni,Praha 4,50.021732,14.43995
sreality,6300000,78,4,0,1,1,0,3,velmi dobre,vybavene,osobni,Plzeň,49.779366,13.360727
sreality,6690000,66,3,1,0,1,1,5,velmi dobre,vybavene,osobni,České Budějovice,48.975864,14.48056
sreality,16590000,96,3,1,0,1,1,2,velmi dobre,vybavene,osobni,Praha 10,50.049732,14.522922
sreality,9899000,77,3,0,1,1,1,3,velmi dobre,vybavene,osobni,Praha 6,50.065887,14.298436
sreality,6300000,55,2,1,0,1,0,3,novostavba,vybavene,osobni,Olomouc,49.577938,17.2404
sreality,6100000,50,2,1,1,1,0,5,novostavba,vybavene,osobni,Olomouc,49.586098,17.245087
sreality,7125000,49,2,1,0,0,1,2,velmi dobre,vybavene,osobni,Praha 10,50.055752,14.481046
sreality,7150000,58,2,0,0,1,0,3,velmi dobre,vybavene,osobni,Brno,49.229816,16.579954
sreality,4139137,28,1,1,1,0,0,3,novostavba,vybavene,osobni,Kladno,50.151047,14.115027
sreality,3900000,70,2,0,0,0,0,5,dobre,vybavene,osobni,Karlovy Vary,50.234875,12.87747
sreality,7190000,55,2,0,0,1,0,4,velmi dobre,vybavene,osobni,Brno,49.218315,16.582743
sreality,8590000,68,3,1,1,0,0,1,velmi dobre,vybavene,osobni,Brno,49.1996,16.591978
sreality,6290000,70,3,0,1,1,0,6,velmi dobre,vybavene,osobni,Pardubice,50.049789,15.761227
sreality,8390000,88,2,0,0,1,0,3,velmi dobre,vybavene,osobni,Pardubice,50.036285,15.776232
sreality,5950000,98,3,0,0,0,0,1,dobre,vybavene,osobni,Pardubice,50.032459,15.764969
sreality,7299000,50,2,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha 9,50.100895,14.489904
sreality,7007392,55,1,1,0,1,1,2,novostavba,vybavene,osobni,Zlín,49.226654,17.666338
sreality,9222640,83,3,1,0,1,1,2,novostavba,vybavene,osobni,Zlín,49.226654,17.666338
sreality,7350392,58,2,1,0,1,1,3,novostavba,vybavene,osobni,Zlín,49.226654,17.666334
sreality,7450000,70,3,1,1,1,1,3,novostavba,vybavene,osobni,Zlín,49.196709,17.544434
sreality,7500000,58,2,1,0,0,0,5,velmi dobre,vybavene,osobni,Trutnov,50.744171,15.818295
sreality,10200000,50,2,0,0,0,0,2,velmi dobre,vybavene,osobni,Trutnov,50.744171,15.818295
sreality,10500000,30,1,1,1,1,0,2,velmi dobre,vybavene,osobni,Praha 2,50.076286,14.451951
sreality,16000000,50,2,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha 2,50.077835,14.441465
sreality,27500000,85,3,1,1,0,0,7,velmi dobre,vybavene,osobni,Praha 3,50.078979,14.449992
sreality,41000000,110,4,1,1,1,0,6,velmi dobre,vybavene,osobni,Praha 3,50.080555,14.452493
sreality,32897756,132,4,1,1,1,1,6,novostavba,vybavene,osobni,Praha 5,50.053452,14.409716
sreality,5962981,32,1,1,1,1,1,2,novostavba,vybavene,osobni,Praha 10,50.032494,14.589123
sreality,15015038,70,3,1,1,1,1,4,novostavba,vybavene,osobni,Praha 10,50.032494,14.589123
sreality,19822640,103,4,1,1,1,1,4,novostavba,vybavene,osobni,Praha 10,50.032494,14.589123
sreality,10990000,73,3,1,0,0,0,2,velmi dobre,vybavene,osobni,Trutnov,50.744171,15.818295
sreality,9700000,91,3,1,1,1,1,2,velmi dobre,vybavene,osobni,Plzeň,49.740738,13.384843
sreality,10990000,61,2,1,1,1,1,3,velmi dobre,vybavene,osobni,Praha 3,50.086487,14.483222
sreality,7645260,53,2,1,1,1,1,2,novostavba,vybavene,osobni,Praha 9,50.154964,14.538545
sreality,7581224,53,2,1,1,1,1,1,novostavba,vybavene,osobni,Praha 9,50.154964,14.538545
sreality,10760135,56,2,1,1,1,0,4,novostavba,vybavene,osobni,Praha 5,50.056091,14.409175
sreality,8800000,52,2,1,1,1,1,2,novostavba,vybavene,osobni,Praha 9,50.130081,14.535275
sreality,11879552,49,2,1,0,0,0,3,novostavba,vybavene,osobni,Praha 2,50.070736,14.430594
sreality,12298485,52,2,1,0,0,0,2,novostavba,vybavene,osobni,Praha 2,50.070736,14.430594
sreality,11704856,50,2,1,0,0,0,2,novostavba,vybavene,osobni,Praha 2,50.070736,14.430594
sreality,12054000,80,4,1,1,1,1,2,novostavba,vybavene,osobni,Praha 9,50.154964,14.538545
sreality,18900000,98,3,1,1,1,0,7,novostavba,vybavene,osobni,Praha 3,50.090733,14.476322
sreality,10362000,44,2,1,1,1,0,7,novostavba,vybavene,osobni,Praha 5,50.056091,14.409175
sreality,12657192,72,3,1,1,1,1,3,novostavba,vybavene,osobni,Praha 5,50.042961,14.312009
sreality,23000000,122,2,1,1,1,1,1,novostavba,vybavene,osobni,Praha 6,50.103909,14.400193
sreality,26500000,145,4,1,1,1,1,1,novostavba,vybavene,osobni,Praha 6,50.103909,14.400193
sreality,5850000,52,2,1,0,0,1,1,velmi dobre,vybavene,osobni,Karlovy Vary,50.346039,12.826773
sreality,5590000,41,2,1,0,0,1,2,velmi dobre,vybavene,osobni,Karlovy Vary,50.346039,12.826773
sreality,29500000,135,4,1,1,0,1,6,novostavba,vybavene,osobni,Praha 2,50.075928,14.427186
sreality,7950000,48,2,1,1,0,0,1,velmi dobre,vybavene,osobni,Praha 2,50.068489,14.438044
sreality,6620000,36,1,1,1,1,1,4,velmi dobre,vybavene,osobni,Praha 9,50.10413,14.528247
sreality,10363000,51,2,1,1,1,1,4,novostavba,vybavene,osobni,Praha 9,50.13237,14.53639
sreality,11380000,83,3,1,0,1,0,3,velmi dobre,vybavene,osobni,Praha 9,50.110413,14.503632
sreality,14990000,93,3,1,1,1,1,1,velmi dobre,vybavene,osobni,Praha 3,50.088203,14.484105
sreality,18000000,177,5,1,1,1,0,6,velmi dobre,vybavene,osobni,Praha 5,50.062843,14.379472
sreality,7450997,39,2,1,1,1,0,3,velmi dobre,vybavene,osobni,Praha 9,50.127666,14.493278
sreality,11290000,80,1,1,1,1,0,2,novostavba,vybavene,osobni,Praha 8,50.095585,14.450413
sreality,6000000,43,1,0,1,1,0,7,velmi dobre,vybavene,osobni,Praha 9,50.106445,14.56187
sreality,4200000,58,1,0,0,0,1,1,velmi dobre,vybavene,osobni,Trutnov,50.588539,15.8839
sreality,3850000,46,1,0,1,0,0,6,velmi dobre,vybavene,osobni,České Budějovice,48.982487,14.508818
sreality,43000000,147,4,1,1,1,1,4,velmi dobre,vybavene,osobni,Praha 6,50.102711,14.402323
sreality,5200000,52,2,0,1,1,1,8,velmi dobre,vybavene,osobni,České Budějovice,48.990604,14.464577
sreality,7890000,27,1,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha 3,50.080059,14.447246
sreality,4690000,48,2,1,0,0,0,1,novostavba,vybavene,osobni,Ostrava,49.827431,18.194159
sreality,15600000,84,3,1,1,0,0,6,novostavba,vybavene,osobni,Praha 4,50.064041,14.445528
sreality,18800000,97,2,1,1,1,0,7,novostavba,vybavene,osobni,Praha 4,50.064041,14.445528
sreality,15900000,106,3,1,0,1,1,1,novostavba,vybavene,osobni,Praha,49.901814,14.340671
sreality,16900000,114,4,1,0,1,1,1,novostavba,vybavene,osobni,Praha,49.901814,14.340671
sreality,5490000,62,2,0,1,1,0,1,velmi dobre,vybavene,osobni,Liberec,50.751926,15.078364
sreality,12900000,77,3,1,1,1,0,4,velmi dobre,vybavene,osobni,Praha 10,50.067242,14.459768
sreality,18900000,96,3,0,0,0,0,2,velmi dobre,vybavene,osobni,Praha 8,50.090801,14.4409
sreality,12600000,84,3,1,0,1,1,1,novostavba,vybavene,osobni,Praha,49.901814,14.340671
sreality,9199000,88,2,1,1,0,0,1,novostavba,vybavene,osobni,Pardubice,50.035336,15.780265
sreality,10490000,73,3,0,1,0,0,7,dobre,vybavene,osobni,Praha,50.062027,14.449405
sreality,15960000,114,3,1,0,0,0,2,velmi dobre,vybavene,osobni,Praha,50.078625,14.504109
sreality,4750000,50,1,1,0,0,0,5,velmi dobre,vybavene,osobni,Karlovy Vary,50.225807,12.876033
sreality,8200000,56,3,0,0,1,0,4,dobre,vybavene,osobni,Praha 4,50.054512,14.433966
sreality,12900000,64,2,0,0,0,0,1,velmi dobre,vybavene,osobni,Praha 1,50.084164,14.431126
sreality,8650000,73,3,1,0,1,1,2,velmi dobre,vybavene,osobni,Ostrava,49.786148,18.249435
sreality,9600000,98,3,1,0,1,0,1,velmi dobre,vybavene,osobni,Ostrava,49.786148,18.249435
sreality,8150000,63,3,1,0,1,1,2,velmi dobre,vybavene,osobni,Ostrava,49.786148,18.249435
sreality,10990000,81,3,1,0,0,0,5,velmi dobre,vybavene,osobni,Praha 5,50.072468,14.395406
sreality,15299999,92,2,1,1,1,0,5,velmi dobre,vybavene,osobni,Praha 5,50.070908,14.409739
sreality,13400000,109,4,1,0,1,1,2,novostavba,vybavene,osobni,Brno,49.141178,16.672289
sreality,13490000,118,4,0,1,0,0,8,dobre,vybavene,osobni,Praha 5,50.049198,14.350636
sreality,11350000,83,3,0,1,0,0,3,dobre,vybavene,osobni,Praha 9,50.110176,14.506917
sreality,15790000,89,3,1,0,1,1,2,novostavba,vybavene,osobni,Praha 9,50.109726,14.565666
sreality,5999900,29,1,1,0,0,0,4,velmi dobre,vybavene,osobni,Praha 9,50.112019,14.504049
sreality,16900000,108,4,0,0,0,1,3,velmi dobre,vybavene,osobni,Praha 6,50.091755,14.323959
sreality,3150000,23,1,1,1,0,0,7,velmi dobre,vybavene,osobni,Plzeň,49.732689,13.401368
sreality,8600000,76,3,0,1,1,0,8,dobre,vybavene,osobni,Praha 5,50.051189,14.341031
sreality,20990000,124,4,0,1,1,1,6,velmi dobre,vybavene,osobni,Praha 3,50.077862,14.458901
sreality,16999000,143,4,1,0,0,0,5,novostavba,vybavene,osobni,Praha 6,50.100109,14.380122
sreality,19940000,138,4,0,1,1,0,5,velmi dobre,vybavene,osobni,Praha 10,50.068794,14.452641
sreality,13990000,73,3,1,1,1,1,3,velmi dobre,vybavene,osobni,Praha 9,50.106323,14.523139
sreality,4864500,31,1,1,0,0,1,2,novostavba,vybavene,osobni,Brno,49.198174,16.695263
sreality,13539000,153,3,1,0,1,1,1,velmi dobre,vybavene,osobni,Brno,49.198174,16.695263
sreality,11278500,86,3,1,0,1,1,2,velmi dobre,vybavene,osobni,Brno,49.198174,16.695263
sreality,6590000,81,3,1,0,0,1,3,velmi dobre,vybavene,osobni,Trutnov,50.645435,15.905885
sreality,6950000,44,1,1,1,1,1,1,velmi dobre,vybavene,osobni,Praha 9,50.109482,14.558741
sreality,8595000,79,3,1,0,1,0,2,novostavba,vybavene,osobni,Ostrava,49.840717,18.165451
sreality,5750000,34,1,1,1,1,1,2,velmi dobre,vybavene,osobni,Praha 10,50.04298,14.549323
sreality,11900000,72,2,1,1,1,1,1,novostavba,vybavene,osobni,Praha 4,49.998943,14.408665
sreality,9500000,59,2,1,1,1,1,6,dobre,vybavene,osobni,Praha 9,50.104362,14.51014
sreality,9524000,65,3,1,1,1,0,5,novostavba,vybavene,osobni,Brno,49.204189,16.630672
sreality,3400000,55,2,0,0,0,0,1,velmi dobre,vybavene,osobni,Karlovy Vary,50.243553,12.83413
sreality,2990000,17,1,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha 6,50.086277,14.374228
sreality,6050000,30,1,1,1,1,0,3,novostavba,vybavene,osobni,Praha 5,50.027088,14.374936
sreality,8290000,50,1,1,0,1,0,5,velmi dobre,vybavene,osobni,Praha 4,50.05719,14.429805
sreality,13900000,80,3,1,1,1,1,2,velmi dobre,vybavene,osobni,Praha 9,50.102325,14.53017
sreality,5773526,32,1,1,1,1,0,2,novostavba,vybavene,osobni,Praha 8,50.149902,14.485666
sreality,12290000,113,4,1,0,1,0,4,velmi dobre,vybavene,osobni,Praha 9,50.114307,14.508595
sreality,7500000,55,2,1,1,1,1,3,novostavba,vybavene,osobni,Olomouc,49.567986,17.244371
sreality,18501157,80,3,1,1,1,1,6,novostavba,vybavene,osobni,Praha 3,50.086853,14.470496
sreality,4050000,64,2,0,1,0,0,1,velmi dobre,vybavene,osobni,Ostrava,49.839321,18.26972
sreality,5250000,26,1,1,1,0,0,3,novostavba,vybavene,osobni,Praha 5,50.027088,14.374936
sreality,8990000,42,1,1,1,0,0,4,novostavba,vybavene,osobni,Praha 9,50.103302,14.524847
sreality,13055000,65,2,1,1,1,1,4,novostavba,vybavene,osobni,Praha,50.055584,14.45027
sreality,8900000,43,2,1,0,0,0,5,velmi dobre,vybavene,osobni,Praha 8,50.092171,14.453762
sreality,10900000,49,2,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha 2,50.076668,14.416531
sreality,7200000,61,2,1,0,1,1,4,velmi dobre,vybavene,osobni,Ostrava,49.842487,18.287325
sreality,14900000,91,3,1,1,1,0,7,novostavba,vybavene,osobni,Praha 5,50.063885,14.409646
sreality,16034400,102,4,1,1,1,0,6,velmi dobre,vybavene,osobni,Praha 5,50.071453,14.408455
sreality,14100000,76,3,1,1,1,0,6,novostavba,vybavene,osobni,Praha 5,50.063835,14.410011
sreality,15138095,100,3,1,1,1,0,2,novostavba,vybavene,osobni,Praha 5,50.063835,14.410011
sreality,10990000,58,2,1,1,1,1,4,novostavba,vybavene,osobni,Praha 9,50.103771,14.520177
sreality,4350000,36,1,1,1,1,0,4,velmi dobre,vybavene,osobni,České Budějovice,48.988182,14.450776
sreality,4850000,50,1,1,1,0,0,1,novostavba,vybavene,osobni,Plzeň,49.748943,13.34171
sreality,9994902,54,2,1,1,1,1,1,novostavba,vybavene,osobni,Praha 3,50.08567,14.471272
sreality,7490000,61,2,0,0,0,0,3,velmi dobre,vybavene,osobni,Brno,49.223709,16.58342
sreality,12625760,82,3,1,1,1,1,3,novostavba,vybavene,osobni,Praha 9,50.102459,14.506999
sreality,9290000,85,3,0,1,1,0,7,dobre,vybavene,osobni,Praha 10,50.042233,14.559549
sreality,11250000,88,3,0,0,1,1,3,velmi dobre,vybavene,osobni,Praha 9,50.117867,14.487254
sreality,7990000,110,4,1,0,1,1,2,novostavba,vybavene,osobni,České Budějovice,48.976749,14.358397
sreality,5300000,96,3,0,0,0,1,5,velmi dobre,vybavene,osobni,Karlovy Vary,50.234547,12.870604
sreality,7050000,56,2,1,1,1,1,4,novostavba,vybavene,osobni,Liberec,50.762131,15.06023
sreality,7499000,66,3,1,0,1,0,5,velmi dobre,vybavene,osobni,Praha 9,50.069668,14.677504
sreality,6300000,63,3,0,1,1,1,3,velmi dobre,vybavene,osobni,Plzeň,49.778839,13.371037
sreality,7490000,63,3,0,1,1,0,5,velmi dobre,vybavene,osobni,Brno,49.204334,16.668018
sreality,4460000,42,1,1,0,0,0,1,velmi dobre,vybavene,osobni,Brno,48.902958,16.543646
sreality,10390000,56,2,1,1,1,1,4,novostavba,vybavene,osobni,Praha 5,50.060966,14.398317
sreality,15000000,66,2,1,1,1,1,5,novostavba,vybavene,osobni,Praha 10,50.079819,14.484784
sreality,10790000,58,2,1,1,1,1,5,novostavba,vybavene,osobni,Praha 5,50.060966,14.398317
sreality,11890000,71,2,1,1,1,1,5,novostavba,vybavene,osobni,Praha 5,50.060966,14.398317
sreality,10590000,58,2,1,1,1,1,3,novostavba,vybavene,osobni,Praha 5,50.060966,14.398317
sreality,23790000,131,4,1,1,1,1,6,novostavba,vybavene,osobni,Praha 5,50.061146,14.398285
sreality,5350000,26,1,1,1,1,0,3,novostavba,vybavene,osobni,Praha 5,50.027088,14.374936
sreality,16490000,129,4,1,1,1,0,6,novostavba,vybavene,osobni,Brno,49.190201,16.615801
sreality,9990000,118,4,1,0,1,1,2,velmi dobre,vybavene,osobni,Brno,49.206997,16.482796
sreality,5250000,69,3,0,0,1,1,3,velmi dobre,vybavene,osobni,Pardubice,50.100964,15.630974
sreality,3680000,46,2,1,1,1,0,6,velmi dobre,vybavene,osobni,Ostrava,49.841106,18.285784
sreality,8650000,75,3,0,1,1,0,1,velmi dobre,vybavene,osobni,Praha 4,50.024189,14.43816
sreality,4930000,30,1,1,1,1,1,4,velmi dobre,vybavene,osobni,Brno,49.16853,16.570469
sreality,12500000,66,2,1,0,1,1,4,velmi dobre,vybavene,osobni,Praha 3,50.086102,14.482515
sreality,8490000,85,3,1,0,1,1,3,novostavba,vybavene,osobni,Český Krumlov,48.639324,14.229321
sreality,5972670,60,2,1,1,1,1,1,novostavba,vybavene,osobni,Liberec,50.763096,15.039489
sreality,14590000,119,4,1,1,1,1,7,novostavba,vybavene,osobni,Liberec,50.763096,15.039489
sreality,6690110,66,2,1,1,1,1,2,novostavba,vybavene,osobni,Liberec,50.763096,15.039489
sreality,5778800,60,2,1,1,1,0,2,novostavba,vybavene,osobni,Liberec,50.763096,15.039489
sreality,3650000,46,2,1,1,1,1,3,velmi dobre,vybavene,osobni,Zlín,49.291904,17.863012
sreality,8690000,90,2,0,1,1,1,1,novostavba,vybavene,osobni,Zlín,49.237022,17.644049
sreality,4490000,36,2,1,0,0,0,2,velmi dobre,vybavene,osobni,Zlín,49.234722,17.662071
sreality,9819000,93,3,1,1,1,0,7,novostavba,vybavene,osobni,České Budějovice,48.981617,14.477505
sreality,6890000,69,2,0,1,1,1,2,novostavba,vybavene,osobni,Zlín,49.237022,17.644049
sreality,9290000,98,3,1,1,1,1,2,novostavba,vybavene,osobni,Zlín,49.237022,17.644049
sreality,5790000,38,1,1,1,0,0,5,velmi dobre,vybavene,osobni,Brno,49.216045,16.574415
sreality,4790000,52,2,1,0,0,0,3,velmi dobre,vybavene,osobni,Plzeň,49.739063,13.391391
sreality,8790000,66,2,0,0,0,0,3,velmi dobre,vybavene,osobni,Praha 4,50.030144,14.407602
sreality,18800000,97,3,1,1,1,0,7,novostavba,vybavene,osobni,Praha 4,50.062737,14.450049
sreality,6690000,76,3,0,0,1,1,2,dobre,vybavene,osobni,Kladno,50.140903,14.074763
sreality,7400000,46,1,1,1,0,0,7,velmi dobre,vybavene,osobni,Praha 4,50.061985,14.440517
sreality,8990000,58,2,1,0,1,1,1,novostavba,vybavene,osobni,Trutnov,50.631088,15.781808
sreality,6983700,63,2,1,1,0,0,3,velmi dobre,vybavene,osobni,Brno,49.193581,16.623293
sreality,8990000,120,2,1,1,0,1,1,novostavba,vybavene,osobni,Kladno,50.133904,14.137182
sreality,8150000,29,1,1,1,1,1,5,novostavba,vybavene,osobni,Praha,50.056122,14.467293
sreality,8999000,48,2,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha 3,50.084442,14.452557
sreality,15490000,81,3,1,1,1,1,3,velmi dobre,vybavene,osobni,Praha 5,50.055702,14.364877
sreality,6950000,58,2,1,1,1,1,4,novostavba,vybavene,osobni,Trutnov,50.654118,15.603967
sreality,28900000,135,4,1,1,1,1,5,novostavba,vybavene,osobni,Brno,49.180977,16.568825
sreality,10900000,72,3,1,1,0,1,6,novostavba,vybavene,osobni,Brno,49.185848,16.612942
sreality,15120000,58,3,1,1,0,1,1,novostavba,vybavene,osobni,Brno,49.196892,16.540127
sreality,11112000,56,2,1,1,1,1,10,novostavba,vybavene,osobni,Praha,50.044491,14.33215
sreality,16990000,119,5,1,1,1,1,3,novostavba,vybavene,osobni,Praha 9,50.087399,14.561062
sreality,8392907,43,2,1,1,1,1,5,novostavba,vybavene,osobni,Praha 4,50.031738,14.506943
sreality,7841266,43,2,1,1,1,1,2,novostavba,vybavene,osobni,Praha 4,50.031738,14.506943
sreality,8787218,43,2,1,1,1,1,7,novostavba,vybavene,osobni,Praha 4,50.031738,14.506943
sreality,8615552,43,2,1,1,1,1,6,novostavba,vybavene,osobni,Praha 4,50.031738,14.506943
sreality,15570000,115,4,1,1,1,1,5,novostavba,vybavene,osobni,Praha 9,50.087387,14.561128
sreality,15895000,82,3,1,1,1,0,6,velmi dobre,vybavene,osobni,Praha 3,50.081863,14.453723
sreality,10280000,138,4,1,0,0,0,4,dobre,vybavene,osobni,Brno,49.212978,16.633101
sreality,10560000,44,2,1,1,1,1,4,novostavba,vybavene,osobni,Brno,49.196892,16.540127
sreality,24900000,124,4,1,0,1,1,2,velmi dobre,vybavene,osobni,Praha,50.10384,14.615641
sreality,3600000,51,2,0,0,0,0,3,velmi dobre,vybavene,osobni,Ostrava,49.795033,18.252913
sreality,10999825,47,1,0,0,0,0,2,novostavba,vybavene,osobni,Praha 2,50.070736,14.430594
sreality,9865482,45,2,1,0,0,0,1,novostavba,vybavene,osobni,Praha 2,50.070736,14.430594
sreality,11912880,79,4,1,1,1,1,3,novostavba,vybavene,osobni,Praha 9,50.154964,14.538545
sreality,11664856,80,4,1,1,1,1,1,novostavba,vybavene,osobni,Praha 9,50.154964,14.538545
sreality,9130950,52,3,1,1,1,1,1,novostavba,vybavene,osobni,Praha 9,50.154964,14.538545
sreality,11650000,69,3,1,1,1,1,1,novostavba,vybavene,osobni,Praha 10,50.086681,14.51375
sreality,10217500,57,3,1,1,1,1,3,novostavba,vybavene,osobni,Praha 5,50.042297,14.306854
sreality,11758857,72,3,1,1,1,1,1,novostavba,vybavene,osobni,Praha 9,50.130577,14.549412
sreality,8746205,53,2,1,1,1,1,2,novostavba,vybavene,osobni,Praha 9,50.130577,14.549412
sreality,7117632,45,2,1,1,0,1,3,novostavba,vybavene,osobni,Praha 9,50.130577,14.549412
sreality,12298976,72,3,1,1,1,1,1,novostavba,vybavene,osobni,Praha 9,50.130577,14.549412
sreality,11685992,72,3,1,1,1,1,2,novostavba,vybavene,osobni,Praha 9,50.130577,14.549412
sreality,14119694,92,3,1,1,1,0,2,novostavba,vybavene,osobni,Praha 5,50.056091,14.409175
sreality,5826616,34,1,1,1,0,1,1,novostavba,vybavene,osobni,Praha 9,50.130577,14.549412
sreality,10691878,56,2,1,1,1,0,3,novostavba,vybavene,osobni,Praha 5,50.056091,14.409175
sreality,7660000,38,2,1,1,0,1,4,novostavba,vybavene,osobni,Praha 10,50.072262,14.480817
sreality,7410000,38,2,1,1,0,1,1,novostavba,vybavene,osobni,Praha 10,50.072262,14.480817
sreality,11269136,72,3,1,1,1,1,1,novostavba,vybavene,osobni,Praha 9,50.130577,14.549412
sreality,16950000,107,3,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha 6,50.086079,14.336763
sreality,11300000,77,2,0,1,0,0,5,dobre,vybavene,osobni,Praha 3,50.082901,14.447947
sreality,14000000,59,2,1,1,0,0,2,novostavba,vybavene,osobni,Praha 8,50.094791,14.454208
sreality,7950000,49,2,1,1,1,0,3,dobre,vybavene,osobni,Praha 6,50.089527,14.38413
sreality,6950000,37,1,1,1,1,0,5,velmi dobre,vybavene,osobni,Praha 9,50.103191,14.52915
bezrealitky,7890000,86,3,0,0,0,1,4,velmi dobre,vybavene,osobni,Pardubice,50.034716,15.766793
bezrealitky,8295000,58,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.088144,14.464381
bezrealitky,13200000,80,3,1,1,0,1,5,velmi dobre,vybavene,osobni,Praha,50.076914,14.466082
bezrealitky,4990000,32,1,1,0,0,0,3,velmi dobre,vybavene,osobni,Brno,49.181234,16.598001
bezrealitky,10285000,86,3,1,0,0,1,2,novostavba,vybavene,osobni,Praha,50.039052,14.63862
bezrealitky,6749000,44,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.013262,14.423394
bezrealitky,7650000,69,2,0,0,0,0,5,dobre,vybavene,osobni,Praha,50.103169,14.474951
bezrealitky,7690000,46,2,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.105965,14.573082
bezrealitky,9300000,52,2,1,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.115903,14.565597
bezrealitky,5280000,76,3,0,1,0,0,2,dobre,vybavene,osobni,Zlín,49.230918,17.681015
bezrealitky,4600000,63,3,0,1,0,0,4,dobre,vybavene,druzstevni,Ostrava,49.783293,18.253958
bezrealitky,6750000,47,2,1,0,0,1,1,dobre,vybavene,osobni,Brno,49.182364,16.588482
bezrealitky,7990000,97,3,1,1,0,0,1,velmi dobre,vybavene,osobni,Plzeň,49.73776,13.391953
bezrealitky,7310000,54,2,0,0,1,0,1,velmi dobre,vybavene,osobni,Praha,50.047753,14.341513
bezrealitky,9990000,74,4,1,1,0,1,5,velmi dobre,vybavene,osobni,Praha,50.036981,14.499852
bezrealitky,6750000,27,1,1,1,1,1,3,novostavba,vybavene,osobni,Praha,50.01116,14.54723
bezrealitky,5790000,80,2,1,1,0,0,4,velmi dobre,vybavene,osobni,Olomouc,49.453431,17.441492
bezrealitky,8299000,53,3,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha,50.096724,14.355253
bezrealitky,8100000,80,3,0,1,0,0,1,dobre,vybavene,druzstevni,Praha,50.050725,14.451063
bezrealitky,7799000,43,2,1,0,0,0,2,velmi dobre,vybavene,osobni,Praha,50.03586,14.411646
bezrealitky,7199000,39,2,1,0,0,0,3,velmi dobre,vybavene,osobni,Praha,50.067,14.496643
bezrealitky,8194000,56,3,1,0,0,1,1,velmi dobre,vybavene,osobni,Brno,49.177333,16.63196
bezrealitky,5750000,33,2,1,0,0,0,3,velmi dobre,vybavene,osobni,Praha,50.0449,14.466114
bezrealitky,8199000,52,3,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha,50.097651,14.353939
bezrealitky,7650000,40,1,0,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.072065,14.444764
bezrealitky,6500000,45,2,1,1,0,1,2,dobre,vybavene,osobni,Praha,49.988986,14.413865
bezrealitky,6990000,45,2,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.056377,14.542578
bezrealitky,10750000,83,4,1,0,0,1,4,velmi dobre,vybavene,osobni,Praha,50.146547,14.532325
bezrealitky,3599000,55,3,1,0,0,1,4,velmi dobre,vybavene,osobni,Praha,49.971009,12.702147
bezrealitky,8990000,54,2,1,0,1,0,2,velmi dobre,vybavene,osobni,Praha,50.055916,14.437649
bezrealitky,7790000,57,3,0,0,1,0,3,dobre,vybavene,osobni,Praha,50.124035,14.498104
bezrealitky,6890000,45,1,0,0,0,0,1,dobre,vybavene,osobni,Praha,50.064975,14.392909
bezrealitky,4890000,52,1,0,0,0,0,1,novostavba,vybavene,osobni,Brno,49.185607,16.63532
