source,price,area_m2,flat_rooms,has_kk,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership,locality,lat,lon,closest_stop_km,closest_train_km,closest_school_km,closest_kinder_km,closest_market_km,closest_hospital_km
sreality,10691878,56,2,1,1,1,0,3,novostavba,vybavene,osobni,Praha 5,50.056091,14.409175,0.2901573704609034,0.5489880973027242,0.4730252164581774,0.31133231393570243,0.39526128298957225,1.5554657700487715
sreality,7660000,38,2,1,1,0,1,4,novostavba,vybavene,osobni,Praha 10,50.072262,14.480817,0.08807527335979208,0.7131966763400713,0.2001670103285713,0.08990164720316073,0.25969186631588065,0.1927035427286343
sreality,7410000,38,2,1,1,0,1,1,novostavba,vybavene,osobni,Praha 10,50.072262,14.480817,0.08807527335979208,0.7131966763400713,0.2001670103285713,0.08990164720316073,0.25969186631588065,0.1927035427286343
sreality,11269136,72,3,1,1,1,1,1,novostavba,vybavene,osobni,Praha 9,50.130577,14.549412,0.11748676893403921,1.7398110536620912,0.5361603740670344,0.47020939215216306,0.15664450292418444,0.37592994584420325
sreality,16950000,107,3,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha 6,50.086079,14.336763,0.14910776566581246,0.5953711889821349,0.4283612208791723,0.3182836113310574,0.3056450944104298,0.7638114632169933
sreality,11300000,77,2,0,1,0,0,5,dobre,vybavene,osobni,Praha 3,50.082901,14.447947,0.2521476764048124,0.6102689524537375,0.10962611275145541,0.21717821023512754,0.09563243181108858,0.12890202986210422
sreality,14000000,59,2,1,1,0,0,2,novostavba,vybavene,osobni,Praha 8,50.094791,14.454208,0.1687786869437563,0.23266263047870653,0.3826020776602131,0.7526320918734082,0.08561283187810187,0.2734366969308045
sreality,7950000,49,2,1,1,1,0,3,dobre,vybavene,osobni,Praha 6,50.089527,14.38413,0.13478820876754533,1.3722119801889783,0.2585713775243082,0.10900564425964439,0.36910742261573193,0.8494103692178075
sreality,6950000,37,1,1,1,1,0,5,velmi dobre,vybavene,osobni,Praha 9,50.103191,14.52915,0.12200222634021492,0.6586166771207652,0.46729164138977536,0.5268080834891321,0.6237961723302097,0.5820685662004962
bezrealitky,7890000,86,3,0,0,0,1,4,velmi dobre,vybavene,osobni,Pardubice,50.034716,15.766793,0.09923666538755355,0.8345406504199873,0.16699465362298385,0.3647425897703706,0.06977051158450437,0.10256402705161105
bezrealitky,8295000,58,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.088144,14.464381,0.17764286564744783,0.9811904067986125,0.47365512633471324,0.24570269281810983,0.01531049028557957,0.6353437723313985
bezrealitky,13200000,80,3,1,1,0,1,5,velmi dobre,vybavene,osobni,Praha,50.076914,14.466082,0.13084452473495012,0.7173100918145536,0.06893346774003917,0.14120599384384008,0.10518481112580422,0.4341132040740913
bezrealitky,4990000,32,1,1,0,0,0,3,velmi dobre,vybavene,osobni,Brno,49.181234,16.598001,0.17204300154675362,1.2768190276156213,0.13932366038300326,0.45378326862867824,0.1846513184516468,0.2597463398043493
bezrealitky,10285000,86,3,1,0,0,1,2,novostavba,vybavene,osobni,Praha,50.039052,14.63862,0.112774014351457,3.4102657320762537,2.2635211549242538,2.529507142583887,2.138213537866678,2.8801654643851564
bezrealitky,6749000,44,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.013262,14.423394,0.14267106485453943,2.0115496997607156,0.12036098808295213,0.32164321693652725,0.19475464188217476,0.892484667164761
bezrealitky,7650000,69,2,0,0,0,0,5,dobre,vybavene,osobni,Praha,50.103169,14.474951,0.0862053064313585,0.09418039747029348,0.0411566580788933,0.15247307062206022,0.061229766116872815,0.3811584615684699
bezrealitky,7690000,46,2,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.105965,14.573082,0.07235874681811998,0.4222899115066466,0.34633558434990835,0.3288908828135448,0.10573789868892272,2.5488001701825485
bezrealitky,9300000,52,2,1,1,0,1,1,velmi dobre,vybavene,osobni,Praha,50.115903,14.565597,0.31767613580591775,0.8703109626008391,0.9759349703340099,1.1615131553544598,0.9083847574556978,2.2479748422851147
bezrealitky,5280000,76,3,0,1,0,0,2,dobre,vybavene,osobni,Zlín,49.230918,17.681015,0.12840074506173854,1.7148742405475814,0.055447350039651906,0.4827644625690614,0.23340957610790458,0.9421730525468421
bezrealitky,4600000,63,3,0,1,0,0,4,dobre,vybavene,druzstevni,Ostrava,49.783293,18.253958,0.11868043361187594,2.1176125984949037,0.3277202939912802,0.27226957831990245,0.12190811551985066,0.4349002475177198
bezrealitky,6750000,47,2,1,0,0,1,1,dobre,vybavene,osobni,Brno,49.182364,16.588482,0.04918064299380625,1.9622951191786144,0.2814488307595865,0.3846518257722083,0.47158019180065125,0.37600724152368253
bezrealitky,7990000,97,3,1,1,0,0,1,velmi dobre,vybavene,osobni,Plzeň,49.73776,13.391953,0.15559573158868678,0.6738518076919898,0.25826524206484275,0.571462349210212,0.1455819805397059,0.13442250246194168
bezrealitky,7310000,54,2,0,0,1,0,1,velmi dobre,vybavene,osobni,Praha,50.047753,14.341513,0.0838134458871182,0.2671135472285405,0.4244635640105617,0.0838989187665246,0.22660258854624635,1.3070003261764416
bezrealitky,9990000,74,4,1,1,0,1,5,velmi dobre,vybavene,osobni,Praha,50.036981,14.499852,0.09431588722434865,0.864508352919816,0.20198079368479557,0.4701959246464963,0.37747912699339925,0.9792906010059548
bezrealitky,6750000,27,1,1,1,1,1,3,novostavba,vybavene,osobni,Praha,50.01116,14.54723,0.1613678866704062,2.615832626960959,0.6126049323117201,2.199103738583711,0.14009590507766756,2.5420508548393737
bezrealitky,5790000,80,2,1,1,0,0,4,velmi dobre,vybavene,osobni,Olomouc,49.453431,17.441492,0.029716530719500072,0.7487474894132047,0.35854930441795196,0.6607243458195549,0.35165195929366594,1.1301736638227227
bezrealitky,8299000,53,3,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha,50.096724,14.355253,0.14993565908475007,0.49058270354027395,0.13792444024627704,0.5905761209321925,0.34181306363158886,0.3084159147472563
bezrealitky,8100000,80,3,0,1,0,0,1,dobre,vybavene,druzstevni,Praha,50.050725,14.451063,0.26381186913929217,0.7203939044589603,0.18149142995432335,0.1103887954012028,0.12839189772736442,0.3015926678384456
bezrealitky,7799000,43,2,1,0,0,0,2,velmi dobre,vybavene,osobni,Praha,50.03586,14.411646,0.017613168097342227,0.948783081511078,0.23249829746860146,0.19637140928184307,0.05758165156219121,0.39071443465416983
bezrealitky,7199000,39,2,1,0,0,0,3,velmi dobre,vybavene,osobni,Praha,50.067,14.496643,0.04008329989074032,0.7439757772885829,0.3378096288308157,0.1466652282414658,0.019644952203983646,0.15592066523612322
bezrealitky,8194000,56,3,1,0,0,1,1,velmi dobre,vybavene,osobni,Brno,49.177333,16.63196,0.07566426643588715,1.3228389615958243,0.7305220376844703,0.6016585272835352,0.6667562394882042,0.9406257169679711
bezrealitky,5750000,33,2,1,0,0,0,3,velmi dobre,vybavene,osobni,Praha,50.0449,14.466114,0.17332178140219637,0.593880939011209,0.3329138745060742,0.3707614371597955,0.28551132157904324,0.8664471222634464
bezrealitky,8199000,52,3,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha,50.097651,14.353939,0.09755173103314443,0.4337462694677097,0.21906936769959032,0.6272129870012525,0.3915212125363296,0.2956053836254448
bezrealitky,7650000,40,1,0,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.072065,14.444764,0.16441500280080457,0.5423497302145579,0.18530597238492985,0.14523685855418345,0.018603576017245,0.63321644210626
bezrealitky,6500000,45,2,1,1,0,1,2,dobre,vybavene,osobni,Praha,49.988986,14.413865,0.27449459109863633,2.3251948195876087,1.369776176970298,0.27036792995767894,0.34129101879707535,1.9646688613640981
bezrealitky,6990000,45,2,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.056377,14.542578,3.6285732214281526e-05,0.33778206716902126,0.4536513583876576,0.5653261807901481,0.5166101870751789,1.855565371897777
bezrealitky,10750000,83,4,1,0,0,1,4,velmi dobre,vybavene,osobni,Praha,50.146547,14.532325,0.1412839448270133,0.953395031562449,0.9767789580882851,0.8034017932531233,0.5434414351796366,1.878529123373615
bezrealitky,3599000,55,3,1,0,0,1,4,velmi dobre,vybavene,osobni,Praha,49.971009,12.702147,0.08272879738563348,1.6571405289582892,0.1973675463440171,0.9354398160596915,0.08919005033227051,0.921218858588276
bezrealitky,8990000,54,2,1,0,1,0,2,velmi dobre,vybavene,osobni,Praha,50.055916,14.437649,0.10475226855437582,0.32232618293441495,0.4114548333997783,0.11164380067544875,0.1283419930841923,0.3149913964994497
bezrealitky,7790000,57,3,0,0,1,0,3,dobre,vybavene,osobni,Praha,50.124035,14.498104,0.2578378282689539,0.5235221250125932,0.1698048006655921,0.10946757655414731,0.11432004140631918,0.6254595025866103
bezrealitky,6890000,45,1,0,0,0,0,1,dobre,vybavene,osobni,Praha,50.064975,14.392909,0.023939286462022785,0.8470591206753936,0.419779678298561,0.3414378228957668,0.25089637859443376,0.2932265527125398
bezrealitky,4890000,52,1,0,0,0,0,1,novostavba,vybavene,osobni,Brno,49.185607,16.63532,0.09116303520183731,1.485946717887299,0.18331264007619485,0.7970739839274367,0.01376685563058327,0.22599548400748712
bezrealitky,5170000,52,2,1,1,0,1,5,novostavba,vybavene,osobni,Olomouc,50.224284,17.090792,0.08959580014493375,0.5276922994039701,3.0957787290482077,3.485904436847798,3.9728367189917537,3.29953052359958
bezrealitky,2890000,49,1,0,0,0,1,5,novostavba,vybavene,osobni,Ostrava,49.832143,18.280087,0.06001061368972935,0.3935909826620095,0.36708359016865244,0.39729155795598203,0.0733440740398498,0.2316445900153224
bezrealitky,5300000,35,1,0,0,0,1,1,velmi dobre,vybavene,osobni,Brno,49.220285,16.555837,0.13273895623763504,3.199880227447888,0.20275395870084664,0.1959321838194381,0.17403837669198383,0.9765945073762937
bezrealitky,4590000,50,2,0,1,1,1,1,velmi dobre,vybavene,osobni,České Budějovice,48.96131,14.473403,0.1117946865268658,1.833778560591771,0.4918315770851927,0.571032613610796,0.07065418516990664,0.3124399044891977
bezrealitky,9199900,53,2,1,0,0,0,4,velmi dobre,vybavene,osobni,Praha,50.075955,14.49188,0.12278041905576835,0.34210948116586354,0.11464057045502783,0.34869937033628967,0.05615724596239057,0.7292964121076386
bezrealitky,13799900,75,4,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha,50.090363,14.495364,0.2154190349590657,1.2483726526062475,0.4360536522853782,0.15823562842149516,0.19325460870659153,0.2510974820436459
bezrealitky,13999900,78,3,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.054957,14.494788,0.16144292309395594,1.0262247958134822,0.12740499462717847,0.48332620145593413,0.017419497457805893,0.032685526261764825
bezrealitky,13999900,54,2,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha,50.075748,14.445981,0.13303574653637365,0.40315663183021827,0.2941360182042776,0.11892690063414012,0.07248206188246917,0.680278546807635
bezrealitky,14999900,76,4,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.085073,14.368974,0.1696499066977479,1.5420179584363722,0.06187859633434614,0.45186892180280724,0.10357959269235477,0.4687827690725397
bezrealitky,11799900,97,4,1,0,0,0,2,velmi dobre,vybavene,osobni,Brno,49.203813,16.622357,0.12893952962197916,1.042719452167749,0.16363516954091628,0.22938040140614033,0.05680460544589203,0.30235311005342114
bezrealitky,25999900,139,5,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha,50.075748,14.445981,0.13303574653637365,0.40315663183021827,0.2941360182042776,0.11892690063414012,0.07248206188246917,0.680278546807635
bezrealitky,9999900,84,5,1,1,0,0,5,velmi dobre,vybavene,osobni,Brno,49.209138,16.660726,0.20029744135416483,1.8330868497089676,0.34249451928877134,0.09790808418906184,0.35699448103329945,0.3694137936126112
bezrealitky,14999900,81,3,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha,50.065203,14.450711,0.12461687148402156,0.2761083176600415,0.2650502193333041,0.010593693567789225,0.1171673853828506,0.6099771057781409
bezrealitky,19999900,117,4,1,1,0,0,6,velmi dobre,vybavene,osobni,Praha,50.075748,14.445981,0.13303574653637365,0.40315663183021827,0.2941360182042776,0.11892690063414012,0.07248206188246917,0.680278546807635
bezrealitky,10199900,57,3,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.07024,14.470463,0.07949985884962672,0.9646637860289708,0.22241594778944349,0.19931516705773059,0.0683202420192789,0.41212981204447496
bezrealitky,8999900,54,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.073366,14.479062,0.06653262915839961,0.5788431571825712,0.13936148806235008,0.09798425320679278,0.2356333137074574,0.15100229289982955
bezrealitky,12799900,94,4,1,1,0,0,8,velmi dobre,vybavene,osobni,Praha,50.057996,14.468289,0.12001112037502949,0.5663078925718739,1.0824085822975904,0.3364197164203568,0.29399369765185823,1.3410607634748517
bezrealitky,8649900,42,2,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha,50.071818,14.462527,0.11291342148727122,1.0668457511886777,0.2647831197751494,0.24089352580616372,0.12678601847706922,0.3239682924488791
bezrealitky,13699900,85,4,1,1,0,0,2,velmi dobre,vybavene,osobni,Brno,49.205979,16.595385,0.016535082038749187,2.0947763845031626,0.1504134299345341,0.30806159706024094,0.05167181165875499,0.26422321049155273
bezrealitky,6590000,33,1,1,1,0,1,4,novostavba,vybavene,osobni,Praha,50.065987,14.458975,0.14022055944448844,0.8718951084038086,0.3265803402251847,0.37833929077093975,0.07778727951637274,0.9557520092006271
bezrealitky,6200000,43,2,1,1,0,1,6,dobre,vybavene,osobni,Praha,50.04529,14.51359,0.08970072925945338,1.876610475620975,0.6685889697868119,0.2846322270819337,0.31654431042777326,0.08267098723179264
bezrealitky,17500000,80,3,0,1,0,1,5,velmi dobre,vybavene,osobni,Praha,50.06653,14.432775,0.2268714412072378,0.40656078234489706,0.2583455018999702,0.31219248806932465,0.16981422444557118,0.715503434152689
bezrealitky,4799000,69,2,0,0,0,1,3,velmi dobre,vybavene,osobni,Trutnov,50.559425,15.902569,0.1248496139534749,0.8781270429748294,0.18589424576546051,0.10457132345274876,0.5263091730517059,0.7176379821387167
bezrealitky,7999000,48,2,1,0,0,1,2,velmi dobre,vybavene,osobni,Praha,50.037657,14.483921,0.3642669811796506,0.48775900551556745,0.6635196776983966,0.2772292587328051,0.06815954028076557,1.1526560276110212
bezrealitky,8990000,53,2,1,1,0,1,4,novostavba,vybavene,osobni,Brno,49.179621,16.56892,0.04163186120611713,3.0697070735764056,0.8250173280955655,0.09106621957819952,0.7309055623833746,0.0898403248003304
bezrealitky,19200000,96,3,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.001624,14.375168,0.36045174853933376,1.9548587269948288,1.2787476183977209,1.6390573527077315,1.3083333882601984,3.00400388720122
bezrealitky,8900000,38,1,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha,50.066783,14.444013,0.2612139551962287,0.3145286273593554,0.24756474379595922,0.18142628983664524,0.050341416883787356,0.46253726558729136
bezrealitky,6890000,36,1,1,1,0,1,4,dobre,vybavene,osobni,Praha,50.119554,14.469895,0.048182343665843536,0.7879384317178565,0.6278668720508495,0.29697326444193584,0.3554667970221745,0.5516077569649572
bezrealitky,10990000,58,2,1,1,0,1,4,novostavba,vybavene,osobni,Praha,50.10377,14.520177,0.06853200767085244,0.7788629895677859,0.13932388106862512,0.5005989446739251,0.010450053373212179,1.2108824990614209
bezrealitky,18940013,119,3,1,1,0,1,4,novostavba,vybavene,osobni,Praha,50.060742,14.402005,0.08053312532344378,0.4378216886004689,0.6392825297032725,0.41375957361470966,0.10563888265607542,0.877772651097894
bezrealitky,13499000,88,3,0,0,0,1,2,velmi dobre,vybavene,osobni,Praha,50.086643,14.375899,0.22314406619332194,1.6015860505688009,0.07148121496714428,0.11306282947039485,0.20902625399660854,0.26167238919713437
bezrealitky,7500000,42,2,1,1,0,0,7,velmi dobre,vybavene,osobni,Praha,50.088346,14.306477,0.055575985575704104,0.6165690973255168,0.45642241661174193,1.3659025037664665,0.27673875816388965,0.3115976165092595
bezrealitky,24900000,124,4,1,0,0,1,0,velmi dobre,vybavene,osobni,Praha,50.105046,14.6165,0.46783923710258524,1.3229258992712485,0.5925129660432822,0.7107234578090723,0.8191785799762616,1.0189763390560045
bezrealitky,9794081,61,2,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.061021,14.40201,0.09534095301710321,0.43667015869950626,0.610923933141399,0.40759726014218856,0.07477018646946788,0.869812497961276
bezrealitky,14990000,103,3,1,0,0,1,2,velmi dobre,vybavene,osobni,Praha,50.070624,14.373246,0.1515043861752773,1.7339736851474483,0.3041450186263282,0.3399871068725553,0.08835896256614233,1.4793706785983298
bezrealitky,6660000,39,1,0,0,0,0,3,velmi dobre,vybavene,osobni,Praha,50.05161,14.406656,0.13773105901039717,0.7423364019055966,0.13319332782453988,0.3092252741676232,0.5473190330923191,1.4023713002676488
bezrealitky,9199999,70,4,1,1,1,0,9,velmi dobre,vybavene,osobni,Praha,50.026511,14.452328,0.11063303592806477,0.9592096915775224,0.30964892926844995,0.16947589997682394,0.05312132083376656,1.1797540267617803
bezrealitky,2700000,32,1,0,1,0,0,5,velmi dobre,vybavene,osobni,Olomouc,49.527918,17.596614,0.1301162226928456,1.7259062255656128,0.19186261654932593,2.7978519173027236,0.7445330042570171,0.4327216799922449
bezrealitky,10990000,53,2,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.111321,14.510686,0.09672057372229424,0.4329793389354415,0.4612566287776649,0.5747939956843,0.3043157233800838,1.0734351615916125
bezrealitky,2100000,97,3,1,0,0,0,2,dobre,vybavene,druzstevni,Liberec,50.616331,14.490399,0.18127898745177526,6.713832246249955,0.22548978708128617,2.940311603494553,0.25289143859384866,9.150984138774962
bezrealitky,9999900,50,2,1,1,0,0,4,velmi dobre,vybavene,osobni,Praha,50.106951,14.445896,0.12536521554047192,0.4703715031564853,0.28878369686010785,0.34883297285693426,0.11010680204608898,0.5888274076589012
bezrealitky,6490000,77,3,1,0,0,0,1,velmi dobre,vybavene,osobni,Pardubice,50.025667,15.774829,0.2737753855386879,1.4977982991391001,0.09762879736776699,0.13545889597982239,0.11982066125419946,0.03827751373487823
bezrealitky,10999900,79,4,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.048345,14.484308,0.11217588230173446,1.1399505143476112,0.166329054105137,0.5268097131393629,0.29950905207129036,1.0640128372444106
bezrealitky,14000000,110,4,0,1,0,1,5,velmi dobre,vybavene,osobni,Brno,49.209586,16.605891,0.19286509564129103,2.1190603784926068,0.2089321677075313,0.19489482911845776,0.1640911168964511,0.05479759012163705
bezrealitky,8799900,41,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.072937,14.474712,0.18360120661769616,0.5885697546860351,0.1706802883912988,0.09038630207591444,0.23871582283617787,0.4212485331608721
bezrealitky,5500000,32,1,0,0,0,1,3,dobre,vybavene,osobni,Praha,50.036643,14.373609,0.2826781940433279,1.9688032680971401,0.9912272035156103,0.059497657004722926,0.06325646963789613,1.1348521324994563
bezrealitky,4550000,80,3,0,1,0,1,7,velmi dobre,vybavene,osobni,Olomouc,49.554084,17.735291,5.3017491822579486e-05,1.0329023423240886,0.14807099844204497,0.14450511807039057,0.13739893637454284,6.249483283655677
bezrealitky,8415000,70,2,0,0,0,0,3,dobre,vybavene,osobni,Brno,49.185898,16.586532,0.13949347515143917,2.017098435081745,0.6579400238698706,0.43401693522962115,0.4239636948283283,0.5576909482054961
bezrealitky,5790000,43,2,1,0,0,1,3,novostavba,vybavene,osobni,Brno,49.176144,16.637938,0.19136971728766136,1.773602019444024,0.891928639746273,0.35189248730944683,0.24546280798331374,0.9584442570200551
bezrealitky,8490000,73,2,0,0,0,1,3,velmi dobre,vybavene,osobni,Praha,50.015914,14.656534,0.11564012717557655,2.1003710818728702,1.2169502133068295,1.2079594421720778,1.95064326975477,1.9792295788148515
bezrealitky,6590000,29,1,1,1,0,0,4,novostavba,vybavene,osobni,Praha,50.063896,14.453696,0.11102787829731872,0.49015402135456454,0.09973622365169257,0.2580881052114189,0.10667812149426868,0.6923629585859926
bezrealitky,9125000,47,2,1,1,0,1,2,novostavba,vybavene,osobni,Praha,50.063896,14.453696,0.11102787829731872,0.49015402135456454,0.09973622365169257,0.2580881052114189,0.10667812149426868,0.6923629585859926
bezrealitky,2499000,29,1,1,1,0,0,4,novostavba,vybavene,druzstevni,Praha,50.063896,14.453696,0.11102787829731872,0.49015402135456454,0.09973622365169257,0.2580881052114189,0.10667812149426868,0.6923629585859926
bezrealitky,4900000,61,2,1,1,0,0,1,novostavba,vybavene,druzstevni,Praha,50.067631,14.432498,0.10509881927276124,0.5154809572122689,0.2801380910531911,0.3260508195829725,0.20746534280930642,0.6113620358567458
bezrealitky,3999000,47,2,1,1,0,1,2,novostavba,vybavene,druzstevni,Praha,50.063896,14.453696,0.11102787829731872,0.49015402135456454,0.09973622365169257,0.2580881052114189,0.10667812149426868,0.6923629585859926
bezrealitky,12500000,80,2,0,1,0,1,4,velmi dobre,vybavene,osobni,Praha,50.053864,14.368111,0.14501574057943423,0.12335363443370585,0.0968875296189518,0.4721306676467421,0.07721326138053053,1.8757301271024887
bezrealitky,7299000,109,3,1,1,0,0,5,velmi dobre,vybavene,druzstevni,Praha,50.067631,14.432498,0.10509881927276124,0.5154809572122689,0.2801380910531911,0.3260508195829725,0.20746534280930642,0.6113620358567458
bezrealitky,11490000,61,2,1,1,0,0,1,novostavba,vybavene,osobni,Praha,50.067631,14.432498,0.10509881927276124,0.5154809572122689,0.2801380910531911,0.3260508195829725,0.20746534280930642,0.6113620358567458
bezrealitky,21990000,106,3,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.067631,14.432498,0.10509881927276124,0.5154809572122689,0.2801380910531911,0.3260508195829725,0.20746534280930642,0.6113620358567458
bezrealitky,6299000,106,3,1,1,0,0,2,velmi dobre,vybavene,druzstevni,Praha,50.067631,14.432498,0.10509881927276124,0.5154809572122689,0.2801380910531911,0.3260508195829725,0.20746534280930642,0.6113620358567458
bezrealitky,21990000,109,3,1,1,0,0,5,velmi dobre,vybavene,osobni,Praha,50.067631,14.432498,0.10509881927276124,0.5154809572122689,0.2801380910531911,0.3260508195829725,0.20746534280930642,0.6113620358567458
bezrealitky,4521600,52,3,1,1,0,1,7,velmi dobre,vybavene,osobni,Olomouc,49.466857,17.087936,0.16510394366380235,2.1386028736975837,0.5983111330057763,0.07822644479941929,0.2882584272711661,0.7528162501172588
bezrealitky,4750000,68,3,0,0,0,1,4,dobre,vybavene,osobni,Český Krumlov,48.815875,14.315488,0.043875519271584146,0.733426766536813,0.0820860426174789,0.06667585463100317,0.043881105601083104,0.030400123175018442
bezrealitky,6990000,40,2,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.063546,14.453122,0.12097376617830437,0.45886448425800386,0.15424494973853334,0.254611926245924,0.12527696177481157,0.6385203723977255
bezrealitky,8700000,77,3,0,1,0,0,8,velmi dobre,vybavene,osobni,Praha,50.121291,14.503443,0.054999942029791526,0.41439073582140973,0.11953685232880497,0.32454494028009573,0.06654886593747018,0.3315649935795461
bezrealitky,4800000,75,3,1,0,0,1,2,velmi dobre,vybavene,osobni,Liberec,50.771774,15.061728,0.08548253069051931,1.6103098600227788,0.13367866369471387,0.3474052622462712,0.13129156832978783,1.3003110642594675
bezrealitky,12100000,53,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.089514,14.474161,0.21113491336444185,1.1222292593968186,0.27418387705156927,0.4631549119476648,0.04768133078244651,0.19123735147906284
bezrealitky,3800000,59,2,0,0,0,0,4,velmi dobre,vybavene,osobni,Zlín,49.08399,17.886388,0.253004899129933,1.4449330224410244,0.7316591164799764,0.7643213075954235,0.21744054386955924,1.1658438134677536
bezrealitky,3490000,48,2,0,1,0,0,8,velmi dobre,vybavene,osobni,Ostrava,49.823875,18.187009,0.10903241969999121,1.6714783737463148,0.2818086611211498,0.47794484714340485,0.24966825272997084,0.9507280935614902
bezrealitky,4500000,62,3,0,0,0,0,1,velmi dobre,vybavene,osobni,Ostrava,49.847027,18.27438,0.33585607758367203,0.6623367343708544,0.3491548763167821,0.22025279650076116,0.3808906488361728,1.6918820345016787
bezrealitky,9250000,49,2,1,1,0,1,4,novostavba,vybavene,osobni,Praha,50.102621,14.519205,0.0965057338300048,0.883230512029645,0.2261474496881925,0.4925085218239764,0.10045593323477886,1.2919706076794122
bezrealitky,7500000,41,2,1,1,0,1,3,novostavba,vybavene,osobni,Praha,50.102621,14.519205,0.0965057338300048,0.883230512029645,0.2261474496881925,0.4925085218239764,0.10045593323477886,1.2919706076794122
bezrealitky,8500000,52,2,1,1,0,0,2,velmi dobre,vybavene,osobni,Praha,50.070873,14.481157,0.22647132170255546,0.7230842309188855,0.2753725639609135,0.21715274777843896,0.1598614154842472,0.11760430618614363
bezrealitky,7450000,72,2,0,1,0,0,2,dobre,vybavene,osobni,Brno,49.192139,16.617377,0.07009209273899272,0.32994445745520545,0.1451453332057742,0.25865615341778997,0.09269620235879748,0.3593929050941918
bezrealitky,12900000,75,3,1,1,0,1,2,velmi dobre,vybavene,osobni,Praha,50.140873,14.518832,0.15121475246813196,0.8912790335151033,0.7061867682797502,0.6903817171845916,0.2295577621949289,0.8338009767761757
bezrealitky,10955000,65,2,1,0,0,1,2,novostavba,vybavene,osobni,Praha,50.093155,14.504306,0.3643473048109409,0.8466401943189145,0.17218172485812944,0.5663226324316918,0.35137752493013064,0.650289291453194
bezrealitky,4230000,50,2,1,0,1,0,4,dobre,vybavene,osobni,České Budějovice,48.960683,14.474807,0.10920627848481194,1.8314480026605027,0.6146957248204997,0.5459311833451926,0.1789225980078338,0.4093119153596413
bezrealitky,7350000,56,2,0,1,0,0,7,velmi dobre,vybavene,osobni,Brno,49.230468,16.590299,0.033812218747035064,0.4743670873693981,0.3683374316147601,0.20519202982106602,0.0990749267887418,0.20839004748664325
bezrealitky,11490000,96,3,1,0,1,1,3,velmi dobre,vybavene,osobni,Praha,50.019324,14.519613,0.13474157706086431,1.208939625679136,0.9286190708129007,0.8438436057726894,0.48952150581953396,0.6802294875966446
bezrealitky,7990000,51,2,1,0,0,1,2,novostavba,vybavene,druzstevni,Praha,50.046763,14.519677,0.10982982862292712,1.618670621503379,0.27563231372224795,0.18050729231588253,0.10947337842079051,0.41640039737307705
bezrealitky,12820000,79,3,1,0,0,0,7,velmi dobre,vybavene,osobni,Praha,50.087087,14.456609,0.08892591072168891,0.7808105742867385,0.11420149127434238,0.2293790164891733,0.056882726988530564,0.07822655405934817
bezrealitky,14990000,90,3,1,1,0,1,1,novostavba,vybavene,osobni,Praha,50.138623,14.425371,0.1912209727031009,2.6128768243360567,0.4303013988222866,0.5000470732755478,0.17859343306071232,0.9682874140469162
bezrealitky,9538000,46,2,1,0,0,0,1,velmi dobre,vybavene,osobni,Praha,50.085133,14.372023,0.135137370183599,1.6107340630249716,0.1741529725062798,0.35882035802135415,0.02654317815351653,0.2601557163479587
bezrealitky,6990000,37,1,1,1,0,0,5,novostavba,vybavene,osobni,Praha,50.087764,14.47784,0.02196769589838864,1.0752605611761024,0.487971471329834,0.4571150336104635,0.13079867933836628,0.5012203775376562
bezrealitky,5350000,26,1,1,1,0,0,3,novostavba,vybavene,osobni,Praha,50.026732,14.368063,0.0866455085272718,2.774073448072601,0.14511331180841727,0.18470797904120517,0.18110796199750911,0.5621909155663373
bezrealitky,6000000,33,1,1,1,0,0,3,velmi dobre,vybavene,osobni,Praha,50.115288,14.562753,0.11185063029099104,0.9526197826221694,0.8117066452530463,0.94956704021976,0.7509732057585644,2.0361591157214542
