source,price_czk,area_m2,flat_type,locality,lat,lon,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership
sreality,9780000,98,4+kk,"Rudolfovská tř., České Budějovice - České Budějovice 3",48.976219,14.482263,0,1,1,4,Ve výstavbě,,osobni
sreality,1,107,4+kk,"Rudolfovská tř., České Budějovice",48.980087,14.499786,1,1,1,,Ve výstavbě,castecne vybaveny,osobni
sreality,5730935,107,3+kk,"Hrádek, okres Znojmo",48.772835,16.268192,0,0,0,2,Novostavba,,osobni
sreality,15490000,57,3+kk,"Pec pod Sněžkou, okres Trutnov",50.695396,15.737185,1,0,1,4,Novostavba,vybaveny,osobni
sreality,2770000,56,2+1,"Svojsíkova, Teplice",50.637749,13.813571,0,0,1,1,Velmi dobrý,castecne vybaveny,
sreality,3700000,110,4+1,"Žižkova, Jeseník",50.226006,17.205482,0,0,0,1,Dobrý,,osobni
sreality,3900000,63,1+kk,"Jiránkova, Pardubice - Zelené Předměstí",50.023945,15.756436,1,1,0,4,Velmi dobrý,nevybaveny,osobni
sreality,4590000,74,3+1,"Na Pěníku, Písek - Pražské Předměstí",49.316746,14.141368,0,1,0,3,Po rekonstrukci,,osobni
sreality,8990000,76,3+kk,"Boženy Němcové, Velké Přílepy",50.163139,14.302106,0,1,1,,,castecne vybaveny,osobni
sreality,10128000,67,3+kk,"Vranovská, Brno - Husovice",49.207798,16.627562,1,1,1,4,Ve výstavbě,,osobni
sreality,10500000,65,3+kk,"Sportovní, Praha 10 - Vršovice",50.066036,14.455514,0,0,0,1,Velmi dobrý,,osobni
sreality,7883000,53,2+kk,"Vranovská, Brno - Husovice",49.207798,16.627562,1,1,1,3,Ve výstavbě,,osobni
sreality,5500000,64,3+kk,"Chelčického, České Budějovice - České Budějovice 6",48.973686,14.48689,0,0,1,,po rekonstrukci,,osobni
sreality,3490000,80,3+1,"Poláčkova, Sokolov",50.172245,12.659872,0,0,0,,,,osobni
sreality,12069863,51,2+kk,"Šiklové, Praha",50.067234,14.405532,1,1,1,1,Novostavba,nevybaveny,osobni
sreality,15905847,99,4+kk,"náměstí Osvoboditelů, Praha 5 - Radotín",49.983974,14.359765,1,1,0,7,Novostavba,nevybaveny,osobni
sreality,6099000,39,1+1,Praha 10 - Dubeč,50.061604,14.590435,0,1,1,1,Ve výstavbě,,osobni
sreality,8909876,53,2+kk,"Bělomlýnská, Praha - Praha-Čakovice",50.157887,14.526785,1,1,1,2,Novostavba,,osobni
sreality,11400000,70,2+kk,Praha 2 - Nové Město,50.07629,14.416727,1,0,0,6,Velmi dobrý,castecne vybaveny,osobni
sreality,17990000,118,3+kk,"U Hranic, Praha 10 - Strašnice",50.069668,14.485696,1,1,1,4,Velmi dobrý,,osobni
sreality,9874000,86,3+kk,"Krkonošská, Jablonec nad Nisou - Kokonín",50.709717,15.193458,0,1,1,,novostavba,,osobni
sreality,9939000,110,4+kk,"Krkonošská, Jablonec nad Nisou - Kokonín",50.709717,15.193458,0,0,1,2,Novostavba,,osobni
sreality,6959000,47,2+kk,"Na Pískové cestě, Brno - Bohunice",49.171909,16.579048,1,0,0,2,Novostavba,nevybaveny,osobni
sreality,3200000,47,2+kk,"Trnovanská, Teplice - Trnovany",50.643982,13.85538,1,1,0,5,Dobrý,,osobni
sreality,2490000,54,2+1,"Sládkova, Úpice",50.514969,16.010105,0,0,0,,,,osobni
sreality,10300000,85,3+kk,"Nepilova, Beroun - Beroun-Město",49.955841,14.044731,1,1,1,,novostavba,,osobni
sreality,7990000,29,1+kk,"Na rozcestí, Praha 9 - Libeň",50.104553,14.484468,0,0,0,1,Po rekonstrukci,,osobni
sreality,7098000,46,2+kk,"Královická, Praha 10 - Strašnice",50.065491,14.509368,0,0,1,,,nevybaveny,osobni
sreality,3990000,70,2+1,"Vítězná, Karlovy Vary - Drahovice",50.234875,12.87747,0,0,0,5,Dobrý,vybaveny,osobni
sreality,10990000,64,3+kk,"Zdaru, Praha 4 - Nusle",50.055202,14.44768,0,1,0,5,Rezervováno,,osobni
sreality,15950000,197,3+kk,"Františka Kováříka, Plzeň - Skvrňany",49.746101,13.318915,1,1,1,6,Novostavba,nevybaveny,osobni
sreality,10727200,47,2+kk,"Jagellonská, Praha 3 - Žižkov",50.079895,14.45503,1,0,0,,po rekonstrukci,nevybaveny,osobni
sreality,4690000,69,3+1,"Karpatská, Ostrava - Zábřeh",49.803097,18.238461,0,1,0,,,castecne vybaveny,osobni
sreality,13900000,131,3+kk,"Františka Kováříka, Plzeň - Skvrňany",49.746101,13.318915,1,1,1,6,Novostavba,nevybaveny,osobni
sreality,3290000,48,2+1,"Bolotova, Ostrava - Zábřeh",49.7911,18.244164,0,1,1,,,castecne vybaveny,osobni
sreality,13800000,91,3+1,"Terronská, Praha 6 - Bubeneč",50.102497,14.398632,1,0,0,,po rekonstrukci,nevybaveny,osobni
sreality,3690000,58,2+1,"P. Bezruče, Milevsko",49.438953,14.368051,0,1,0,1,Rezervováno,,osobni
sreality,8344000,58,2+kk,"Na Pískové cestě, Brno - Bohunice",49.171909,16.579048,1,1,0,2,Novostavba,,osobni
sreality,9072000,62,2+kk,"Na Pískové cestě, Brno - Bohunice",49.171909,16.579048,1,1,0,3,Novostavba,,osobni
sreality,9390000,45,2+kk,Praha 6 - Řepy,50.070507,14.300911,1,1,1,2,Novostavba,castecne vybaveny,osobni
sreality,4982498,110,4+kk,"Vítové, Praha 5 - Hlubočepy",50.028706,14.361368,1,1,1,6,Ve výstavbě,,
sreality,3490000,50,2+kk,"Vrchlického, Šumperk",49.969757,16.980463,0,0,0,2,Velmi dobrý,nevybaveny,osobni
sreality,8990000,52,3+kk,"Pod Lipami, Praha 3 - Žižkov",50.091148,14.496924,1,1,0,,po rekonstrukci,nevybaveny,osobni
sreality,10500000,76,3+1,"Hvozdíková, Praha 10 - Záběhlice",50.054626,14.504062,1,1,0,7,Velmi dobrý,castecne vybaveny,
sreality,2279900,53,2+1,"Maxe Švabinského, Most",50.498482,13.63581,0,0,0,,,,osobni
sreality,1890000,57,2+1,"Budovatelů, Chodov",50.24379,12.741718,0,0,0,,,,osobni
sreality,24033480,107,4+kk,"Šiklové, Praha",50.067234,14.405532,1,1,1,4,Novostavba,nevybaveny,osobni
sreality,9490000,74,4+1,"Mimoňská, Praha 9 - Prosek",50.123867,14.499713,1,1,0,1,Velmi dobrý,castecne vybaveny,osobni
sreality,11450000,78,3+kk,"Vinohradská, Praha 10 - Strašnice",50.077282,14.451818,1,0,1,16,Velmi dobrý,vybaveny,osobni
sreality,13800000,82,3+kk,"V Třešňovce, Praha - Hrdlořezy",50.094227,14.499879,0,1,0,,novostavba,,osobni
sreality,4399000,45,2+kk,"Lipová, Plzeň - Severní Předměstí",49.75531,13.377638,0,0,0,,,castecne vybaveny,osobni
sreality,10990000,93,3+kk,"Husníkova, Praha 5 - Stodůlky",50.048054,14.341453,1,1,0,4,Velmi dobrý,nevybaveny,osobni
sreality,5799000,74,3+1,"Olomouc - Nová Ulice, okres Olomouc",49.579662,17.232992,1,1,0,7,Velmi dobrý,,osobni
sreality,9550000,67,2+1,"Tusarova, Praha 7 - Holešovice",50.101879,14.450002,1,0,0,1,Velmi dobrý,vybaveny,osobni
sreality,4991300,70,3+kk,"Gollové, Praha 5 - Hlubočepy",50.028469,14.360102,1,1,0,2,Ve výstavbě,,
sreality,3300000,76,3+kk,"Trnovanská, Teplice - Trnovany",50.644451,13.85561,1,1,0,6,Dobrý,,osobni
sreality,5990000,31,1+kk,"Národní obrany, Praha 6 - Bubeneč",50.099625,14.399954,0,0,0,,,castecne vybaveny,osobni
sreality,5790000,76,3+1,"Karla IV., Pardubice - Zelené Předměstí",50.035065,15.779287,1,1,0,,,castecne vybaveny,osobni
sreality,4870000,53,3+kk,"Masarykovo náměstí, Bystřice nad Pernštejnem",49.52457,16.258205,0,0,1,2,Novostavba,nevybaveny,osobni
sreality,15550000,84,2+kk,"Lipno nad Vltavou, okres Český Krumlov",48.64016,14.224036,1,1,1,3,Velmi dobrý,,osobni
sreality,9700000,55,3+kk,"Na Krupičárně, Praha 5 - Radotín",49.979427,14.346383,0,0,1,,novostavba,nevybaveny,osobni
sreality,2450000,68,3+1,"Františka Malíka, Most",50.494549,13.659384,1,1,0,3,Po rekonstrukci,castecne vybaveny,
sreality,7550000,89,3+kk,"Úvaly, okres Praha-východ",50.073944,14.730803,0,1,1,3,Novostavba,,osobni
sreality,7980000,117,4+kk,"Dobev - Oldřichov, okres Písek",49.315899,14.110065,0,1,1,2,Novostavba,nevybaveny,osobni
sreality,8990000,68,2+1,"Anglická, Mariánské Lázně - Úšovice",49.969452,12.704468,1,1,1,3,Po rekonstrukci,vybaveny,osobni
sreality,7490000,74,3+kk,"Sportovní, Ivančice",49.101925,16.36651,0,1,0,,,castecne vybaveny,osobni
sreality,7950000,54,2+kk,"Hálkova, Praha 2 - Nové Město",50.076321,14.427882,1,0,0,,Velmi dobrý,vybaveny,osobni
sreality,5275000,62,3+1,"Pod Vrchem, Plzeň - Lobzy",49.740681,13.411296,1,1,0,2,Velmi dobrý,,osobni
sreality,3990000,46,2+kk,"Kojetická, Neratovice",50.252754,14.519543,0,1,0,4,Rezervováno,,
sreality,6150000,67,3+1,"Mohylová, Plzeň - Doubravka",49.752346,13.423116,1,1,0,,po rekonstrukci,castecne vybaveny,osobni
sreality,3850000,46,2+1,"Kořenov, okres Jablonec nad Nisou",50.761284,15.384356,0,0,0,2,Po rekonstrukci,,osobni
sreality,7790000,110,3+1,"Mochovská, Nehvizdy",50.13134,14.739551,0,0,1,,,,osobni
sreality,4800000,70,3+1,"Na Spravedlnosti, Havlíčkův Brod",49.614868,15.577411,0,1,0,4,Velmi dobrý,,osobni
sreality,5100000,75,2+1,"U Spořitelny, Prostějov",49.471581,17.107777,0,1,1,,po rekonstrukci,nevybaveny,osobni
sreality,4100000,62,2+kk,"Heřmanická, Ostrava - Slezská Ostrava",49.848717,18.315197,0,0,1,,,,osobni
sreality,8990000,102,4+kk,"Javorová, Rousínov",49.205723,16.890114,0,1,1,,,,osobni
sreality,4090000,52,2+kk,"Vrahovická, Prostějov",49.478546,17.141907,0,1,0,1,Novostavba,,osobni
sreality,5799000,57,3+kk,"M. Knesla, Zlín",49.226177,17.700228,0,1,0,,,castecne vybaveny,osobni
sreality,4590000,53,2+kk,"Popovice, okres Uherské Hradiště",49.052551,17.527124,0,1,1,1,Ve výstavbě,,osobni
sreality,6990000,179,5+kk,"Břehnická, Cheb",50.075989,12.361139,1,1,1,,novostavba,nevybaveny,osobni
sreality,2745000,39,,"U Jezerky, Praha 4 - Nusle",50.056965,14.44468,0,0,0,1,Velmi dobrý,vybaveny,osobni
sreality,6900000,80,3+kk,"Na Špici, Chrudim - Chrudim II",49.939758,15.810769,1,0,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,5490000,84,3+1,"Pražská, Litoměřice - Předměstí",50.536251,14.137312,0,1,1,2,Před rekonstrukcí,,osobni
sreality,4800000,60,3+1,"Víta Nejedlého, Vyškov - Dědice",49.309502,16.981707,0,0,0,1,Dobrý,,osobni
sreality,3394183,29,1+kk,"Honzíkova, Praha 10 - Dolní Měcholupy",50.06789,14.555147,1,1,1,1,Novostavba,,
sreality,2100000,76,3+1,"Zálesí, okres Znojmo",48.954128,15.782052,0,0,0,2,Dobrý,vybaveny,osobni
sreality,7672000,58,2+kk,"Pražská, Velké Přílepy",50.161964,14.311096,0,1,1,1,Novostavba,castecne vybaveny,osobni
sreality,11984000,90,3+kk,"Pražská, Velké Přílepy",50.161964,14.311096,0,1,1,2,Novostavba,castecne vybaveny,osobni
sreality,7280000,57,2+kk,"Pražská, Velké Přílepy",50.161964,14.311096,1,0,1,2,Novostavba,castecne vybaveny,osobni
sreality,21880000,160,,"Plzeňská, Praha 5 - Stodůlky",50.063564,14.31666,1,1,1,3,Novostavba,castecne vybaveny,osobni
sreality,3043635,61,3+1,"J. A. Komenského, Meziboří",50.621735,13.612951,1,0,0,,,nevybaveny,osobni
sreality,6960000,58,1+1,"Krakovská, Praha 1 - Nové Město",50.078411,14.42835,0,0,0,,,,osobni
sreality,3180000,51,1+1,"Korunní, Ostrava - Mariánské Hory",49.830772,18.2577,0,0,0,3,Velmi dobrý,,osobni
sreality,7500000,94,3+kk,"U Soudu, Ostrava - Poruba",49.826927,18.186975,0,1,1,,po rekonstrukci,,
sreality,12500000,118,4+kk,"U Hrůbků, Ostrava",49.813419,18.226849,0,1,1,2,Novostavba,,osobni
sreality,14500000,115,4+kk,"U Hrůbků, Ostrava",49.813419,18.226849,0,1,1,3,Novostavba,,osobni
sreality,10790000,53,2+kk,"Na Palouku, Praha 10 - Strašnice",50.080845,14.486077,1,1,1,,novostavba,castecne vybaveny,osobni
sreality,4650000,70,3+1,"Jaromíra Matuška, Ostrava - Dubina",49.779015,18.255568,0,1,0,,po rekonstrukci,,osobni
sreality,4500000,70,3+1,"Jaroslava Misky, Ostrava - Dubina",49.775276,18.253763,0,1,0,3,Rezervováno,,osobni
sreality,3150000,54,2+1,"Dr. Martínka, Ostrava - Hrabůvka",49.786694,18.268854,0,0,0,,,,osobni
sreality,4700000,52,2+1,"Jar. Seiferta, Kladno - Švermov",50.163918,14.101461,0,1,0,3,Dobrý,castecne vybaveny,
sreality,5389900,74,3+1,"Benešova, Kutná Hora - Hlouška",49.956669,15.275899,0,1,0,3,Velmi dobrý,castecne vybaveny,osobni
sreality,3134050,57,2+1,"Krasnoarmejců, Ostrava - Zábřeh",49.787949,18.233273,0,0,0,,,castecne vybaveny,
sreality,19373005,119,3+kk,"Pod Krocínkou, Praha 9 - Vysočany",50.114468,14.509069,1,1,1,5,Novostavba,,osobni
sreality,3300000,89,3+kk,"Pohraniční stráže, Svatava",50.188931,12.625621,0,0,1,1,Po rekonstrukci,nevybaveny,osobni
sreality,1300000,85,4+kk,"Pohraniční stráže, Svatava",50.188931,12.625621,0,0,0,2,Rezervováno,nevybaveny,osobni
sreality,3560000,44,2+kk,"Bulharská, Karlovy Vary",50.230148,12.870578,0,0,0,3,V rekonstrukci,nevybaveny,osobni
sreality,36970000,189,5+kk,"Jeseniova, Praha 3 - Žižkov",50.08844,14.469105,1,1,1,6,Velmi dobrý,castecne vybaveny,osobni
sreality,1753000,69,2+1,"Karviná, okres Karviná",49.854008,18.541691,0,0,0,3,Dobrý,,
sreality,3800000,37,1+kk,"Burešova, Brno - Veveří",49.20575,16.604282,0,0,0,1,Velmi dobrý,,osobni
sreality,2990000,62,3+1,"Zákoutí, Chlumec",50.698227,13.939504,0,1,0,3,Před rekonstrukcí,,osobni
sreality,7290000,115,4+kk,"Strašecká, Rynholec",50.140419,13.91906,0,0,0,1,Po rekonstrukci,,osobni
sreality,4200000,57,2+1,"Sokolovská, Dobřany",49.656452,13.298552,0,0,1,2,Velmi dobrý,nevybaveny,osobni
sreality,2400000,63,3+kk,"Souhradí, Mladá Vožice",49.53096,14.805306,0,0,0,2,Dobrý,,osobni
sreality,8290000,42,2+kk,"Lidická, Praha 5 - Smíchov",50.072365,14.408147,1,0,0,5,Po rekonstrukci,,osobni
sreality,5290000,32,1+kk,"Plzeňská, Praha 5 - Košíře",50.071041,14.384156,0,0,0,2,Velmi dobrý,,osobni
sreality,3890000,77,3+1,"Františka Hajdy, Ostrava - Hrabůvka",49.781555,18.260153,1,0,1,3,Velmi dobrý,,osobni
sreality,2980000,33,1+kk,"Alfonse Muchy, Mikulov",48.804787,16.635685,0,0,0,3,Velmi dobrý,,osobni
sreality,4368000,77,3+1,"Čáslav, okres Kutná Hora",49.910992,15.389718,0,1,0,3,Po rekonstrukci,,osobni
sreality,11900000,80,3+kk,"Pod Harfou, Praha 9 - Vysočany",50.103973,14.508141,0,1,1,1,Dobrý,,osobni
sreality,18600000,139,4+kk,"Vinohradská, Praha 3 - Žižkov",50.077801,14.457776,0,1,0,6,Velmi dobrý,,osobni
sreality,7999000,62,2+kk,"Tupolevova, Praha 9 - Letňany",50.136757,14.505869,0,1,0,9,Velmi dobrý,,osobni
sreality,1850000,67,3+1,"Jesenická, Břidličná",49.912231,17.364122,1,0,0,2,Velmi dobrý,castecne vybaveny,
sreality,1,52,2+1,"Horova, Karviná - Ráj",49.852341,18.56019,0,0,0,3,Před rekonstrukcí,nevybaveny,osobni
sreality,4368000,77,3+1,"Potěhy, okres Kutná Hora",49.869358,15.420094,0,1,0,3,Po rekonstrukci,castecne vybaveny,osobni
sreality,8425000,99,3+1,"Antonínská, Brno - Veveří",49.201302,16.603729,0,0,0,1,Dobrý,nevybaveny,osobni
sreality,5000000,89,4+1,"Gagarinova, Liberec - Liberec VI-Rochlice",50.750729,15.039105,1,1,0,3,Dobrý,,
sreality,3100000,58,3+1,"Duchcovská, Teplice",50.636444,13.814013,0,0,0,3,Velmi dobrý,vybaveny,
sreality,8500000,65,3+1,"Bezručova, Brno - Staré Brno",49.187084,16.602173,1,1,0,5,Dobrý,nevybaveny,osobni
sreality,6750000,72,2+kk,"Waltrova, Plzeň - Skvrňany",49.740459,13.326465,1,0,1,3,Velmi dobrý,vybaveny,osobni
sreality,2590000,80,4+kk,"Nádražní, Kralupy nad Vltavou",50.23877,14.314708,1,1,1,5,Novostavba,,
sreality,2750000,41,1+kk,"Husova, Žatec",50.316345,13.532878,1,0,0,1,Velmi dobrý,,osobni
sreality,2999000,52,2+1,"Záblatí, okres Prachatice",48.998547,13.931288,0,0,0,4,Velmi dobrý,castecne vybaveny,
sreality,11900000,177,,"Matice školské, České Budějovice - České Budějovice 7",48.965919,14.474632,0,1,1,3,Velmi dobrý,castecne vybaveny,osobni
sreality,1,91,4+1,"V Uličkách, Roudnice nad Labem",50.421024,14.274014,0,0,0,2,Dobrý,nevybaveny,
sreality,6657300,42,2+kk,"Počátecká, Praha 4 - Michle",50.043072,14.455436,0,1,0,3,Dobrý,nevybaveny,osobni
sreality,8240000,44,2+kk,"Veleslavínská, Praha 6 - Veleslavín",50.094467,14.34895,1,1,0,1,Po rekonstrukci,,osobni
sreality,6240000,40,1+kk,"Třinecká, Praha 9 - Letňany",50.135014,14.510703,1,0,0,8,Velmi dobrý,castecne vybaveny,osobni
sreality,12430000,70,2+kk,"Osadní, Praha - Holešovice",50.104298,14.446863,0,1,0,4,Dobrý,castecne vybaveny,osobni
sreality,5499000,32,1+kk,"Oty Bubeníčka, Praha 10 - Uhříněves",50.028606,14.595073,1,1,1,3,Velmi dobrý,,osobni
sreality,1,52,2+kk,"Jirečkova, Praha 7 - Holešovice",50.099339,14.423914,1,0,0,3,Dobrý,castecne vybaveny,
sreality,3275000,58,2+1,"Závodu míru, Karlovy Vary - Stará Role",50.23856,12.840348,0,0,1,3,Velmi dobrý,,osobni
sreality,1722575,24,1+kk,"Nádražní, Kralupy nad Vltavou",50.23877,14.314708,1,1,1,4,Novostavba,nevybaveny,
sreality,3040000,45,2+1,"Dolní, Ostrava - Zábřeh",49.808407,18.237381,0,0,0,3,Dobrý,nevybaveny,osobni
sreality,4550829,34,1+kk,"Mladá Boleslav - Michalovice, okres Mladá Boleslav",50.434406,14.887793,1,1,1,1,Novostavba,,osobni
sreality,8226800,72,3+kk,"Mladá Boleslav - Michalovice, okres Mladá Boleslav",50.434406,14.887793,1,1,1,5,Novostavba,,osobni
sreality,3601500,21,1+kk,"Plzeňská, České Budějovice - České Budějovice 3",48.989483,14.469944,1,0,0,3,Velmi dobrý,vybaveny,osobni
sreality,7799000,88,3+kk,"Šípková, Plzeň - Doudlevce",49.719795,13.382647,0,0,1,2,Po rekonstrukci,castecne vybaveny,osobni
sreality,4300000,103,4+1,"Škroupova, Karlovy Vary",50.219551,12.882705,0,0,1,2,Dobrý,,statni
sreality,8995000,90,4+1,"Slévačská, Praha 9 - Hloubětín",50.103909,14.547625,1,1,0,4,Velmi dobrý,castecne vybaveny,
sreality,4295000,41,2+kk,"Sokolovská, Jičín - Nové Město",50.429501,15.351769,1,1,0,3,Velmi dobrý,castecne vybaveny,osobni
sreality,9250000,69,2+1,"Sečská, Praha 10 - Strašnice",50.07119,14.500809,1,0,0,4,Velmi dobrý,castecne vybaveny,osobni
sreality,10990000,63,3+kk,"V kuťatech, Praha 10 - Uhříněves",50.028168,14.608742,1,1,1,1,Dobrý,castecne vybaveny,osobni
sreality,8450000,45,2+kk,"Arnošta Staňka, Praha - Hostivař",50.058266,14.541986,0,1,1,2,Novostavba,,osobni
sreality,5590000,71,3+kk,"SNP, Otrokovice - Kvítkovice",49.201435,17.542204,0,1,0,4,Velmi dobrý,,osobni
sreality,5199000,75,3+1,"Padělky II, Zlín",49.232067,17.677797,0,0,0,4,Velmi dobrý,,osobni
sreality,4900000,71,3+1,"Gen. Svobody, Třebíč - Nové Dvory",49.224434,15.883821,1,1,0,6,Velmi dobrý,nevybaveny,osobni
sreality,6850000,38,1+kk,"Na Výrovně, Praha 5 - Stodůlky",50.03981,14.317568,0,1,0,1,Velmi dobrý,castecne vybaveny,osobni
sreality,9500000,82,3+kk,"Na Veselí, Praha 4 - Nusle",50.057301,14.441656,0,0,0,3,Velmi dobrý,castecne vybaveny,
sreality,4750000,61,2+1,"Pezinská, Mladá Boleslav - Mladá Boleslav II",50.415382,14.913129,1,1,0,9,Dobrý,castecne vybaveny,osobni
sreality,7890000,41,1+1,"Nad Kajetánkou, Praha 6 - Břevnov",50.086277,14.374228,1,1,0,6,Dobrý,nevybaveny,osobni
sreality,1,22,1+kk,"Tučkova, Brno - Veveří",49.206425,16.598682,1,0,0,6,Velmi dobrý,castecne vybaveny,osobni
sreality,13840000,72,3+kk,"Pobřežní, Praha 8 - Karlín",50.093021,14.443644,0,0,0,3,Velmi dobrý,,osobni
sreality,2999000,68,3+1,"Františka Malíka, Most",50.493584,13.658743,1,1,0,1,Velmi dobrý,,osobni
sreality,4590000,57,2+1,"Aloisina výšina, Liberec - Liberec XV-Starý Harcov",50.763687,15.087214,1,0,0,7,Dobrý,,osobni
sreality,11990000,61,2+kk,"Harrachov - Nový Svět, okres Jablonec nad Nisou",50.779064,15.423818,1,1,1,3,Novostavba,vybaveny,osobni
sreality,7800000,47,2+1,"Limuzská, Praha 10 - Malešice",50.081741,14.507885,1,0,0,1,Po rekonstrukci,vybaveny,osobni
sreality,5250000,76,3+1,"Studentská, Turnov",50.590176,15.13984,1,1,0,5,Dobrý,castecne vybaveny,osobni
sreality,11750000,75,4+kk,"Hvozdecká, Brno - Žebětín",49.216648,16.498663,1,1,1,2,Velmi dobrý,castecne vybaveny,osobni
sreality,4890000,26,1+kk,"Palackého třída, Brno - Královo Pole",49.219517,16.597544,1,0,0,5,Velmi dobrý,,osobni
sreality,19950000,91,3+kk,"Kloudova, Praha 5 - Jinonice",50.057735,14.372346,1,1,1,1,Novostavba,,osobni
sreality,6017576,51,2+kk,"Mladá Boleslav - Michalovice, okres Mladá Boleslav",50.435509,14.880012,1,1,1,5,Novostavba,,osobni
sreality,9350000,66,2+kk,"Peroutkova, Praha 5 - Smíchov",50.06472,14.38828,0,0,0,1,Dobrý,,osobni
sreality,4120110,36,1+kk,"Mladá Boleslav - Michalovice, okres Mladá Boleslav",50.435509,14.880012,1,1,1,2,Novostavba,,osobni
sreality,6599108,77,3+kk,"Mladá Boleslav - Michalovice, okres Mladá Boleslav",50.435509,14.880012,1,1,1,2,Novostavba,,osobni
sreality,8226818,77,3+kk,"Mladá Boleslav - Michalovice, okres Mladá Boleslav",50.435509,14.880012,1,1,1,5,Novostavba,,osobni
sreality,12888866,123,3+kk,"Mladá Boleslav - Michalovice, okres Mladá Boleslav",50.435509,14.880012,1,1,1,6,Novostavba,,osobni
sreality,7012740,74,2+1,"Mladá Boleslav - Michalovice, okres Mladá Boleslav",50.435509,14.880012,1,1,1,3,Novostavba,,osobni
sreality,1,204,5+kk,"Ramonova, Praha 10 - Strašnice",50.079384,14.48409,1,1,1,11,Novostavba,,osobni
sreality,7999000,73,3+1,"Střížkovská, Praha 9 - Střížkov",50.124981,14.484177,1,1,0,6,Velmi dobrý,nevybaveny,
sreality,3490000,66,3+1,"Aleše Hrdličky, Ostrava - Poruba",49.845139,18.181288,1,1,0,5,Před rekonstrukcí,nevybaveny,
sreality,4890000,27,1+kk,"Vosmíkových, Praha 8 - Libeň",50.115089,14.47151,0,0,0,1,Dobrý,nevybaveny,osobni
sreality,4590000,68,3+1,"Ukrajinská, Ostrava - Poruba",49.823765,18.192163,0,0,0,5,Po rekonstrukci,,
sreality,12100000,60,2+kk,"Klapálkova, Praha 10 - Záběhlice",50.044987,14.501647,1,1,1,6,Novostavba,vybaveny,osobni
sreality,4950000,74,3+1,"Dr. M. Tyrše, Frýdek-Místek - Frýdek",49.680008,18.36413,1,1,0,3,Po rekonstrukci,castecne vybaveny,osobni
sreality,3890000,62,3+1,"Dr. Jiřího Fifky, Strakonice - Strakonice I",49.268429,13.90087,1,1,1,4,Dobrý,,osobni
sreality,4900000,70,3+1,"1. máje, Uhlířské Janovice",49.880104,15.060879,0,1,1,3,Velmi dobrý,castecne vybaveny,osobni
sreality,14997150,97,4+kk,"Košuličova, Brno - Horní Heršpice",49.167629,16.611403,1,0,0,1,Projekt,nevybaveny,osobni
sreality,4399000,51,2+1,"Rybníček, okres Vyškov",49.273876,17.073799,0,0,1,2,Dobrý,castecne vybaveny,osobni
sreality,4750000,57,2+1,"Harrachov - Nový Svět, okres Jablonec nad Nisou",50.779762,15.421199,0,1,1,2,Velmi dobrý,,osobni
sreality,7190000,44,2+kk,"Nad Kajetánkou, Praha 6 - Břevnov",50.086277,14.374228,1,0,0,2,Dobrý,nevybaveny,osobni
sreality,6950000,49,2+kk,"Vosmíkových, Praha 8 - Libeň",50.115089,14.47151,0,0,0,1,Dobrý,nevybaveny,osobni
sreality,5971812,31,1+kk,"Košuličova, Brno - Horní Heršpice",49.167629,16.611403,1,1,0,2,Projekt,nevybaveny,osobni
sreality,3750000,57,2+1,"Dvořákova, Nový Jičín",49.592781,18.017496,0,0,0,3,Velmi dobrý,,osobni
sreality,2050000,52,1+1,"Pražská, Klášterec nad Ohří - Miřetice u Klášterce nad Ohří",50.383911,13.194117,0,1,1,2,Dobrý,castecne vybaveny,osobni
sreality,14790000,86,2+1,"Karlínské náměstí, Praha 8 - Karlín",50.092304,14.446644,0,0,0,4,Před rekonstrukcí,,osobni
