source,id,name,price_czk,area_m2,flat_type,locality,lat,lon,has_lift,has_balcony,has_parking,floor,condition,furnished,ownership
bezrealitky,974324,Prodej bytu 2+kk,6580637,61,2+kk,"Huťská, Kladno - Kladno, Středočeský kraj",50.1509532,14.1148909,1,0,0,1,novostavba,nevybaveny,osobni
bezrealitky,1011652,Prodej bytu 2+kk,5900000,35,2+kk,"Kapraďová, Praha - Záběhlice",50.0556449,14.508378,1,0,0,1,velmi dobry,nevybaveny,osobni
bezrealitky,1005285,Prodej bytu 5+1,19800000,117,5+1,"Paťanka, Praha - Dejvice",50.1125392,14.390009,1,0,1,6,velmi dobry,castecne vybaveny,osobni
bezrealitky,1000970,Prodej bytu 3+kk,5850000,59,3+kk,"Palackého, Rakovník - Rakovník, Středočeský kraj",50.1051291,13.7259933,0,0,1,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,953436,Prodej bytu 2+kk,11900000,48,2+kk,"Orelská, Praha - Vršovice",50.0679462,14.4562718,1,0,0,3,po rekonstrukci,,osobni
bezrealitky,1009809,Prodej bytu 2+kk,4490000,40,2+kk,"Vitry, Kladno - Kročehlavy, Středočeský kraj",50.133992,14.1296923,0,0,1,6,velmi dobry,castecne vybaveny,osobni
bezrealitky,1011640,Prodej bytu 4+1,8790000,82,4+1,"Bořetická, Brno - Židenice, Jihomoravský kraj",49.2028229,16.6611772,0,0,0,4,velmi dobry,nevybaveny,osobni
bezrealitky,1011650,Prodej bytu 1+kk,5795000,26,1+kk,"Nademlejnská, Praha - Hloubětín",50.1031924,14.5291509,1,0,1,6,velmi dobry,castecne vybaveny,osobni
bezrealitky,1009777,Prodej bytu 1+1,2700000,47,1+1,"Karlovarská, Pernink - Pernink, Karlovarský kraj",50.3643012,12.783517,0,0,1,2,velmi dobry,,osobni
bezrealitky,1011644,Prodej bytu 2+kk,6380000,33,2+kk,"Vosmíkových, Praha - Libeň",50.1152155,14.4712862,0,0,0,2,velmi dobry,castecne vybaveny,osobni
bezrealitky,1011643,Prodej bytu 2+kk,5546000,47,2+kk,"Oblá, Brno - Nový Lískovec, Jihomoravský kraj",49.17639365,16.554558057959,1,0,1,1,velmi dobry,vybaveny,druzstevni
bezrealitky,1011617,Prodej bytu 3+kk,6750000,66,3+kk,"Sokolovská, Pardubice - Pardubice, Pardubický kraj",50.021922,15.7554729,0,0,0,1,po rekonstrukci,,osobni
bezrealitky,1006213,Prodej bytu 3+kk,5200000,51,3+kk,"U Školky, Sedlčany - Sedlčany, Středočeský kraj",49.6607126,14.4180463,0,0,0,2,dobry,castecne vybaveny,osobni
bezrealitky,1011595,Prodej bytu 3+1,6250000,115,3+1,"Pražská, Jablonec nad Nisou - Jablonec nad Nisou, Liberecký kraj",50.7185026,15.16325,0,0,1,2,velmi dobry,castecne vybaveny,osobni
bezrealitky,1011626,Prodej bytu 1+kk,7490000,22,1+kk,"Plzeňská, Praha - Smíchov",50.0721035,14.3973054,1,0,0,5,novostavba,vybaveny,osobni
bezrealitky,1000948,Prodej bytu 2+kk,3890000,41,2+kk,"Palliardiho, Znojmo - Znojmo-město, Jihomoravský kraj",48.862652,16.0489321,0,0,1,2,novostavba,castecne vybaveny,osobni
bezrealitky,982377,Prodej bytu 3+kk,12798000,108,3+kk,"K Haltýři, Praha - Troja",50.126157,14.432605966443,1,0,1,2,dobry,nevybaveny,osobni
bezrealitky,1011600,Prodej bytu 3+1,3700000,60,3+1,"Sídliště T. G. Masaryka, Kardašova Řečice - Kardašova Řečice, Jihočeský kraj",49.1837846,14.8486226,1,0,1,3,velmi dobry,castecne vybaveny,osobni
bezrealitky,1007910,Prodej bytu 2+kk,5840000,52,2+kk,"Merklín - Pstruží u Merklína, Karlovarský kraj",50.3458672,12.8272108,0,0,1,1,velmi dobry,,osobni
bezrealitky,1009716,Prodej bytu 5+kk,22188000,129,5+kk,"Kohoutových, Praha - Jinonice",50.0534795,14.3659307,1,0,1,1,velmi dobry,vybaveny,osobni
bezrealitky,1011588,Prodej bytu 2+kk,7200000,50,2+kk,"Kladivova, Brno - Černá Pole, Jihomoravský kraj",49.2040769,16.6195834,0,0,0,1,velmi dobry,,osobni
bezrealitky,997037,Prodej bytu 2+kk,7890000,46,2+kk,"Viklefova, Praha - Žižkov",50.0905269,14.4740159,1,0,0,1,velmi dobry,,osobni
bezrealitky,1001278,Prodej bytu 2+1,5287400,83,2+1,"Mánesova, Opava - Opava-Předměstí, Moravskoslezský kraj",49.9394851,17.8909112,0,0,1,3,velmi dobry,castecne vybaveny,osobni
bezrealitky,775602,Prodej bytu 2+kk,6190000,63,2+kk,"Jablonec nad Jizerou - Bratrouchov, Liberecký kraj",50.70136,15.4677,1,0,1,2,novostavba,,osobni
bezrealitky,1011581,Prodej bytu 3+kk,9700000,67,3+kk,"Chabařovická, Praha - Kobylisy",50.1299817,14.4765961,1,0,1,10,po rekonstrukci,castecne vybaveny,osobni
bezrealitky,1009733,Prodej bytu 3+kk,10490000,91,3+kk,"Běhounkova, Praha - Stodůlky",50.053969,14.3422039,1,1,0,12,velmi dobry,nevybaveny,osobni
bezrealitky,1011586,Prodej bytu 3+1,7900000,69,3+1,"Rubensova, Praha - Strašnice",50.0682814,14.511752,1,0,1,8,velmi dobry,castecne vybaveny,druzstevni
bezrealitky,996976,Prodej bytu 2+1,4880000,57,2+1,"Cihlářská, Liberec - Rochlice u Liberce, Liberecký kraj",50.7455656,15.0609439,1,1,1,3,po rekonstrukci,nevybaveny,osobni
bezrealitky,999308,Prodej bytu 2+1,4242000,58,2+1,"Kamenný Přívoz - Kamenný Přívoz, Středočeský kraj",49.8629925,14.5033864,0,0,1,3,pred rekonstrukci,,osobni
bezrealitky,1003168,Prodej bytu 4+kk,13990000,90,4+kk,"Drnovská, Praha - Ruzyně",50.0904019,14.3009151,0,1,1,2,novostavba,,druzstevni
bezrealitky,1010107,Prodej bytu 3+kk,13480000,77,3+kk,"Čerpadlová, Praha - Vysočany",50.1015275,14.5054764,1,1,1,6,novostavba,castecne vybaveny,osobni
bezrealitky,1004489,Prodej bytu 1+kk,5790000,38,1+kk,"Luční, Brno - Žabovřesky, Jihomoravský kraj",49.2160467,16.5744144,1,0,0,5,velmi dobry,,osobni
bezrealitky,1010131,Prodej bytu 2+kk,9200000,58,2+kk,"V Háji, Praha - Holešovice",50.103295,14.4541489,0,0,1,4,dobry,,osobni
bezrealitky,1001935,Prodej bytu 2+kk,6090000,43,2+kk,"Werichova, Praha - Hlubočepy",50.0319937,14.3717223,1,0,0,2,pred rekonstrukci,nevybaveny,druzstevni
bezrealitky,998906,Prodej bytu 2+kk,8550000,82,2+kk,"Ecksteinova, Chýně - Chýně, Středočeský kraj",50.0562355,14.223450606957,0,0,1,1,velmi dobry,,osobni
bezrealitky,954923,Prodej bytu 4+1,18970000,138,4+1,"Vršovické náměstí, Praha - Vršovice",50.0687931,14.4526417,1,1,0,5,velmi dobry,nevybaveny,osobni
bezrealitky,970518,Prodej bytu 2+1,2149000,51,2+1,"Sídl. Míru, Volary - Volary, Jihočeský kraj",48.9120261,13.8973464,1,0,0,1,po rekonstrukci,castecne vybaveny,druzstevni
bezrealitky,981901,Prodej bytu 3+kk,4995000,70,3+kk,"Uhlířské Janovice - Uhlířské Janovice, Středočeský kraj",49.8801886,15.0648144,0,0,1,1,novostavba,,osobni
bezrealitky,1000576,Prodej bytu 3+kk,6690000,86,3+kk,"Kaštanová, Milovice - Milovice nad Labem, Středočeský kraj",50.2269332,14.8749255,0,0,1,2,velmi dobry,castecne vybaveny,osobni
bezrealitky,991440,Prodej bytu 1+kk,7700000,41,1+kk,"Hartigova, Praha - Žižkov",50.0878956,14.4574445,1,0,0,1,novostavba,nevybaveny,osobni
bezrealitky,1000569,Prodej bytu 2+kk,8990000,44,2+kk,"Maroldova, Praha - Nusle",50.0611415,14.4515814,1,0,1,3,novostavba,nevybaveny,osobni
bezrealitky,1011434,Prodej bytu 2+1,6990000,47,2+1,"Mirošovická, Praha - Strašnice",50.0731156,14.5102764,0,0,0,2,dobry,castecne vybaveny,druzstevni
bezrealitky,1011424,Prodej bytu 4+1,16940000,134,4+1,"Renoirova, Praha - Hlubočepy",50.0378504,14.3838812,1,0,1,3,velmi dobry,,osobni
bezrealitky,992442,Prodej bytu 4+1,5000000,72,4+1,"Žilinská, Ostrava - Poruba-sever, Moravskoslezský kraj",49.83721285,18.18148575,0,0,0,3,velmi dobry,castecne vybaveny,druzstevni
bezrealitky,998289,Prodej bytu 3+kk,16490000,96,3+kk,"Švédská, Praha - Smíchov",50.0746757,14.3948993,1,0,1,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,1007238,Prodej bytu 2+kk,7290000,45,2+kk,"5. května, Praha - Nusle",50.060899,14.4311863,1,0,0,1,velmi dobry,nevybaveny,osobni
bezrealitky,1011417,Prodej bytu 3+kk,4499000,55,3+kk,"Rýchorské sídliště, Svoboda nad Úpou - Maršov I, Královéhradecký kraj",50.6345026,15.8109613,0,0,1,2,velmi dobry,nevybaveny,osobni
bezrealitky,998288,Prodej bytu 3+kk,14900000,80,3+kk,"Růžová, Praha - Nové Město",50.0833408,14.4304397,1,0,0,4,po rekonstrukci,castecne vybaveny,osobni
bezrealitky,1000538,Prodej bytu 3+kk,3330000,78,3+kk,"Nová Tesla, Pardubice - Pardubičky, Pardubický kraj",50.0301087,15.7917229,1,0,1,2,novostavba,castecne vybaveny,druzstevni
bezrealitky,1011407,Prodej bytu 2+kk,11100000,77,2+kk,"Kolbenova, Praha - Vysočany",50.1113213,14.5106858,0,0,0,3,novostavba,nevybaveny,osobni
bezrealitky,1011412,Prodej bytu 3+kk,6800000,76,3+kk,"U Větrolamu, Hustopeče - Hustopeče u Brna, Jihomoravský kraj",48.941866,16.7236745,0,0,1,2,velmi dobry,castecne vybaveny,osobni
bezrealitky,995491,Prodej bytu 3+kk,8680000,51,3+kk,"Krumlovská, Praha - Michle",50.0433172,14.4582629,1,1,0,7,velmi dobry,vybaveny,osobni
bezrealitky,1011418,Prodej bytu 1+kk,4590000,33,1+kk,"Krymská, Brno - Starý Lískovec, Jihomoravský kraj",49.16717235,16.55294129227,1,0,1,2,dobry,castecne vybaveny,osobni
bezrealitky,1011409,Prodej bytu 3+kk,14699000,80,3+kk,"Kolbenova, Praha - Vysočany",50.1113213,14.5106858,1,0,1,3,novostavba,vybaveny,osobni
bezrealitky,1007885,Prodej bytu 2+1,10490000,68,2+1,"Lvovská, Praha - Vršovice",50.0694672,14.474834,1,0,0,7,velmi dobry,castecne vybaveny,osobni
bezrealitky,1011396,Prodej bytu 3+1,5500000,67,3+1,"Nám. V. Čtvrtka, Jičín - Jičín, Královéhradecký kraj",50.4376954,15.363698,0,0,0,2,dobry,nevybaveny,osobni
bezrealitky,977485,Prodej bytu 2+kk,5490000,55,2+kk,"Lipno nad Vltavou - Lipno nad Vltavou, Jihočeský kraj",48.6380152,14.2292801,0,0,1,1,velmi dobry,,osobni
bezrealitky,831884,Prodej bytu 4+kk,11366478,106,4+kk,"Mořina - Mořina, Středočeský kraj",49.9505407,14.2203464,0,0,1,1,construction,nevybaveny,osobni
bezrealitky,1001318,Prodej bytu 2+kk,8550000,54,2+kk,"Šatrova, Praha - Libuš",50.0127289,14.4453504,0,0,1,3,velmi dobry,castecne vybaveny,osobni
bezrealitky,1000502,Prodej bytu 3+kk,6553500,73,3+kk,"Štolmířská, Český Brod - Český Brod, Středočeský kraj",50.0741797,14.8488263,0,0,1,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,1007964,Prodej bytu 5+1,24300000,190,5+1,"U Dvojdomů, Praha - Hostivař",50.0496522,14.5420174,0,0,1,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,1011380,Prodej bytu 3+kk,6499000,92,3+kk,"Rýchorské sídliště, Svoboda nad Úpou - Maršov I, Královéhradecký kraj",50.6345026,15.8109613,0,0,1,3,velmi dobry,vybaveny,osobni
bezrealitky,1010991,Prodej bytu 2+kk,4200000,13,2+kk,"Arbesova, Kladno - Kročehlavy, Středočeský kraj",50.1418508,14.1124565,1,0,0,3,velmi dobry,castecne vybaveny,osobni
bezrealitky,1001314,Prodej bytu 1+kk,5490000,30,1+kk,"Šatrova, Praha - Libuš",50.0127289,14.4453504,0,0,1,4,velmi dobry,castecne vybaveny,osobni
bezrealitky,982201,Prodej bytu 4+kk,9399000,71,4+kk,"Třebenická, Praha - Kobylisy",50.1288672,14.4783022,1,0,0,1,po rekonstrukci,nevybaveny,osobni
bezrealitky,1009409,Prodej bytu 3+kk,9650000,68,3+kk,"Na Zámyšli, Praha - Košíře",50.0693525,14.3742584,1,0,0,5,dobry,castecne vybaveny,osobni
bezrealitky,1006870,Prodej bytu 2+kk,8399000,49,2+kk,"Pšeničná, Hostivice - Litovice, Středočeský kraj",50.0598155,14.2449559,1,0,1,5,novostavba,castecne vybaveny,osobni
bezrealitky,1005341,Prodej bytu 3+1,9999000,81,3+1,"Jordana Jovkova, Praha - Modřany",50.0067296,14.420471,1,1,0,6,velmi dobry,vybaveny,osobni
bezrealitky,1007888,Prodej bytu 3+1,8960000,80,3+1,"Nedašovská, Praha - Zličín",50.0593558,14.2907475,0,1,1,4,dobry,nevybaveny,osobni
bezrealitky,1008292,Prodej bytu 2+kk,5590000,55,2+kk,"Janov nad Nisou - Janov nad Nisou, Liberecký kraj",50.7720394,15.1691336,0,0,1,1,po rekonstrukci,,osobni
bezrealitky,999736,Prodej bytu 2+kk,8390000,50,2+kk,"Českomoravská, Praha - Libeň",50.1028137,14.4968113,1,1,0,7,velmi dobry,,osobni
bezrealitky,1005280,Prodej bytu 3+1,4160000,70,3+1,"Gen. Svobody, Uničov - Uničov, Olomoucký kraj",49.7754267,17.1130725,0,0,1,5,po rekonstrukci,,osobni
bezrealitky,1010089,Prodej bytu 2+1,11990000,63,2+1,"Litevská, Praha - Vršovice",50.0725378,14.4765569,1,0,0,6,velmi dobry,vybaveny,osobni
bezrealitky,1005785,Prodej bytu 4+kk,16999000,143,4+kk,"Evropská, Praha - Dejvice",50.1001082,14.3801223,0,0,0,5,novostavba,nevybaveny,osobni
bezrealitky,1002730,Prodej bytu 2+kk,9490000,55,2+kk,"Jateční, Praha - Holešovice",50.100861,14.4456865,1,1,0,5,dobry,,osobni
bezrealitky,1007548,Prodej bytu 2+kk,9490000,49,2+kk,"Strakošová, Praha - Pitkovice",50.0153561,14.5861747,0,1,1,4,velmi dobry,,osobni
bezrealitky,1008308,Prodej bytu 1+kk,5750000,36,1+kk,"Kosatcová, Říčany - Říčany-Radošovice, Středočeský kraj",50.0060656,14.6636383,0,1,1,2,velmi dobry,,osobni
bezrealitky,1004539,Prodej bytu 2+1,8500000,60,2+1,"Kapraďová, Praha - Záběhlice",50.0555917,14.5078867,0,0,0,7,po rekonstrukci,,osobni
bezrealitky,950315,Prodej bytu 3+kk,14990000,97,3+kk,"Na Hroudě, Praha - Strašnice",50.0700914,14.4870065,1,1,0,3,velmi dobry,,osobni
bezrealitky,971823,Prodej bytu 2+kk,7338800,59,2+kk,"K Dálnici, Praha - Pitkovice",50.0165178,14.5833307,0,0,1,5,novostavba,,osobni
bezrealitky,971080,Prodej bytu 2+kk,7125000,49,2+kk,"Záběhlická, Praha - Záběhlice",50.0557483,14.4810386,0,0,1,2,velmi dobry,,osobni
bezrealitky,986735,Prodej bytu 3+1,2958360,67,3+1,"Sídliště, Cvikov - Cvikov, Liberecký kraj",50.7808776,14.6258975,1,1,1,8,dobry,nevybaveny,osobni
bezrealitky,992393,Prodej bytu 2+kk,8290400,45,2+kk,"Dittrichova, Praha - Nové Město",50.0738221,14.4161589,0,0,0,,velmi dobry,nevybaveny,osobni
bezrealitky,985852,Prodej bytu 2+kk,9600000,75,2+kk,"Šternovská, Praha - Chodov",50.0407295,14.500897,0,1,1,5,velmi dobry,castecne vybaveny,druzstevni
bezrealitky,992714,Prodej bytu 2+kk,7990000,55,2+kk,"Veletržní, Praha - Holešovice",50.1007796,14.4260772,0,0,0,6,po rekonstrukci,,druzstevni
bezrealitky,989079,Prodej bytu 1+1,5350000,30,1+1,"Matúškova, Praha - Háje",50.0371465,14.5174288,0,0,0,4,velmi dobry,vybaveny,druzstevni
bezrealitky,1011141,Prodej bytu 3+1,324800,89,3+1,", Bavorsko",48.99338,12.1964,0,1,1,2,po rekonstrukci,,
bezrealitky,1011104,Prodej bytu 2+1,179000,58,2+1,Passau Passau Bayern 94036,48.56484,13.3723,1,1,1,3,po rekonstrukci,,
bezrealitky,1011073,Prodej bytu 1+kk,6950000,38,1+kk,"Vosmíkových, Praha - Libeň",50.1157212,14.4700213,0,0,1,5,velmi dobry,vybaveny,osobni
bezrealitky,1008645,Prodej bytu 1+1,3640000,35,1+1,"Horky nad Jizerou - Horky nad Jizerou, Středočeský kraj",50.3279888,14.8535263,0,0,1,1,po rekonstrukci,nevybaveny,osobni
bezrealitky,1011094,Prodej bytu 2+1,5649000,56,2+1,"V Prokopě, Čelákovice - Čelákovice, Středočeský kraj",50.1631438,14.7345813,0,0,1,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,673808,Prodej bytu 1+kk,2990000,26,1+kk,"Strakonická, Praha - Smíchov",50.05684,14.41101,0,1,1,1,velmi dobry,,osobni
bezrealitky,1009142,Prodej bytu 3+1,5290000,78,3+1,"Dukelská, Zlín - Zlín, Zlínský kraj",49.2266788,17.6985438,1,0,0,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,1011061,Prodej bytu 2+kk,10490000,56,2+kk,"Přibyslavská, Praha - Žižkov",50.0841414,14.4478149,0,0,0,2,po rekonstrukci,castecne vybaveny,osobni
bezrealitky,854891,Prodej bytu 4+kk,5990000,83,4+kk,"Lidická, Kyjov - Kyjov, Jihomoravský kraj",49.0068759,17.119736516837,0,0,1,4,velmi dobry,,osobni
bezrealitky,1004191,Prodej bytu 2+1,3975000,53,2+1,"Smetanova, Přeštice - Přeštice, Plzeňský kraj",49.5776984,13.3239086,0,0,0,3,after_partial_reconstruction,nevybaveny,osobni
bezrealitky,1011044,Prodej bytu 3+1,6490000,71,3+1,"Sazená - Sazená, Středočeský kraj",50.3094713,14.2848125,0,0,1,1,velmi dobry,,druzstevni
bezrealitky,1011017,Prodej bytu 2+kk,8975000,56,2+kk,"Kabešova, Praha - Vysočany",50.1036064,14.5081927,1,0,0,5,novostavba,nevybaveny,osobni
bezrealitky,1000172,Prodej bytu 2+kk,4550000,43,2+kk,"Pazderkova, Liberec - Rochlice u Liberce, Liberecký kraj",50.7516957,15.069266,1,0,0,4,velmi dobry,castecne vybaveny,osobni
bezrealitky,1011036,Prodej bytu 2+kk,5190000,72,2+kk,"Za Školou, Velký Újezd - Velký Újezd, Olomoucký kraj",49.5767901,17.4782937,0,0,1,3,velmi dobry,,osobni
bezrealitky,994862,Prodej bytu 1+1,5890000,43,1+1,"Hartigova, Praha - Žižkov",50.0897654,14.4657851,0,0,0,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,944753,Prodej bytu 1+1,5690000,44,1+1,"5. května, Praha - Nusle",50.0585805,14.4350366,1,0,1,1,dobry,castecne vybaveny,osobni
bezrealitky,1011028,Prodej bytu 2+kk,5842000,48,2+kk,"V Bytovkách, Praha - Uhříněves",50.0372469,14.5942154,0,0,0,2,velmi dobry,,osobni
bezrealitky,1011034,Prodej bytu 3+1,18990000,108,3+1,"Podskalská, Praha - Nové Město",50.071161,14.4153725,0,0,0,2,po rekonstrukci,,osobni
bezrealitky,1010994,Prodej bytu 2+kk,6690000,45,2+kk,"Amforová, Praha - Stodůlky",50.0434369,14.3272473,0,0,1,6,dobry,nevybaveny,osobni
bezrealitky,1000513,Prodej bytu 3+1,9990000,86,3+1,"Janského, Praha - Stodůlky",50.0395285,14.3414701,1,0,0,1,po rekonstrukci,castecne vybaveny,osobni
bezrealitky,835420,Prodej bytu 3+kk,19490000,86,3+kk,"Dělnická, Praha - Holešovice",50.1026789,14.4479417,1,0,0,1,novostavba,vybaveny,osobni
bezrealitky,1000132,Prodej bytu 1+kk,5500000,25,1+kk,"V Domově, Praha - Žižkov",50.0929338,14.4817701,0,0,0,1,velmi dobry,castecne vybaveny,osobni
bezrealitky,988504,Prodej bytu 3+kk,8000000,82,3+kk,"Šternberská, Divišov - Divišov u Benešova, Středočeský kraj",49.790795,14.87955,0,0,1,1,novostavba,vybaveny,osobni
bezrealitky,1006121,Prodej bytu 3+kk,18490000,112,3+kk,"Kurta Konráda, Praha - Libeň",50.1048475,14.4881547,1,1,1,6,novostavba,castecne vybaveny,osobni
bezrealitky,1010116,Prodej bytu 3+1,4990000,55,3+1,"Havlíčkova, Valašské Meziříčí - Valašské Meziříčí-město, Zlínský kraj",49.4676663,17.9685525,0,0,0,2,po rekonstrukci,castecne vybaveny,osobni
bezrealitky,1007903,Prodej bytu 3+kk,12750000,87,3+kk,"Sazovická, Praha - Zličín",50.0563884,14.282155,1,0,1,1,velmi dobry,nevybaveny,osobni
bezrealitky,1010972,Prodej bytu 2+1,6490000,85,2+1,"Starodružiníků, Olomouc - Olomouc-město, Olomoucký kraj",49.5958586,17.2712017,0,1,0,4,dobry,nevybaveny,osobni
bezrealitky,1009730,Prodej bytu 2+kk,7254000,45,2+kk,"Jeseniova, Praha - Žižkov",50.0894096,14.473901,1,0,0,4,dobry,nevybaveny,osobni
bezrealitky,1010970,Prodej bytu ,110000,55,,"M. Rázusa, Prievidza - Prievidza, Trenčiansky kraj",48.7850739,18.619692,1,0,0,1,velmi dobry,vybaveny,osobni
bezrealitky,1002307,Prodej bytu 4+1,16990000,115,4+1,"U Smaltovny, Praha - Holešovice",50.1044724,14.4354051,1,1,0,2,dobry,nevybaveny,osobni
bezrealitky,1002322,Prodej bytu 2+kk,4190000,55,2+kk,"Zajcevova, Ostrava - Zábřeh nad Odrou, Moravskoslezský kraj",49.7922747,18.23327,0,1,0,3,po rekonstrukci,castecne vybaveny,osobni
bezrealitky,1005759,Prodej bytu 3+kk,7471961,75,3+kk,"Huťská, Kladno - Kladno, Středočeský kraj",50.1509532,14.1148909,1,1,0,4,novostavba,nevybaveny,osobni
bezrealitky,1004889,Prodej bytu 2+kk,11490000,114,2+kk,"Slavojova, Praha - Nusle",50.0639351,14.4248842,0,0,0,2,po rekonstrukci,nevybaveny,osobni
bezrealitky,996994,Prodej bytu 3+kk,21635000,83,3+kk,"Břevnovská, Praha - Břevnov",50.0843117,14.3640928,1,1,1,2,velmi dobry,,osobni
bezrealitky,1005668,Prodej bytu 3+1,9490000,76,3+1,"Mazurská, Praha - Troja",50.1276901,14.4139898,1,1,0,8,dobry,,osobni
bezrealitky,988489,Prodej bytu 2+kk,9590000,50,2+kk,"Českomoravská, Praha - Libeň",50.1028137,14.4968113,1,1,1,7,velmi dobry,,osobni
bezrealitky,990838,Prodej bytu 3+kk,8350000,88,3+kk,"gen. Píky, Olomouc - Neředín, Olomoucký kraj",49.5991172,17.22609,1,1,1,4,velmi dobry,,osobni
bezrealitky,971116,Prodej bytu 4+kk,18878000,114,4+kk,"U Hotelu, Praha - Suchdol",50.1354403,14.3810278,1,1,1,3,novostavba,nevybaveny,osobni
bezrealitky,1010921,Prodej bytu 2+1,192000,45,2+1,Regensburg Steinweg-Pfaffenstein Bayern 93059,49.03353,12.11494,0,0,1,2,dobry,,
bezrealitky,999802,Prodej bytu 1+1,7500000,46,1+1,"Zárubova, Praha - Kamýk",50.0151362,14.4350367,1,0,1,1,velmi dobry,castecne vybaveny,druzstevni
bezrealitky,1010659,Prodej bytu 2+kk,3600000,56,2+kk,"Dukelských hrdinů, Rakovník - Rakovník, Středočeský kraj",50.1081165,13.7127203,0,0,1,1,dobry,vybaveny,osobni
bezrealitky,1010934,Prodej bytu 3+1,80000,83,3+1,Chemnitz Altchemnitz Sachsen 09120,50.80367,12.9107,0,1,1,2,po rekonstrukci,,
bezrealitky,1010723,Prodej bytu 4+1,334000,93,4+1,", Sasko",50.99342,13.71727,0,1,1,0,undefined,,
bezrealitky,992712,Prodej bytu 2+kk,8702000,75,2+kk,"Mileny Hážové, Mladá Boleslav - Mladá Boleslav, Středočeský kraj",50.4051778,14.9062803,0,0,1,2,novostavba,,osobni
bezrealitky,967142,Prodej bytu 3+kk,11648000,78,3+kk,"Na Míčánkách, Praha - Vršovice",50.0713284,14.4638722,1,0,0,6,dobry,,osobni
bezrealitky,1010670,Prodej bytu 3+1,174000,67,3+1,Dresden Cotta Sachsen 01169,51.03859,13.66129,0,1,0,2,po rekonstrukci,,
bezrealitky,993111,Prodej bytu 2+kk,8873000,67,2+kk,"Jeseniova, Praha - Žižkov",50.0886182,14.4693212,1,0,0,7,dobry,nevybaveny,osobni
bezrealitky,1010615,Prodej bytu 2+1,7150000,58,2+1,"Purkyňova, Brno - Královo Pole, Jihomoravský kraj",49.2298158,16.5799536,0,0,0,3,velmi dobry,,osobni
bezrealitky,1010640,Prodej bytu 3+1,6000000,70,3+1,"Valachův Žleb, Zlín - Zlín, Zlínský kraj",49.2435363,17.6704463,1,0,1,1,velmi dobry,vybaveny,osobni
bezrealitky,1010593,Prodej bytu 2+kk,6990000,43,2+kk,"Frýdlantská, Praha - Kobylisy",50.1318309,14.4773611,1,0,0,3,dobry,castecne vybaveny,osobni
bezrealitky,1009729,Prodej bytu 2+kk,8390000,47,2+kk,"Kloboučnická, Praha - Nusle",50.0613151,14.4497492,1,0,0,6,velmi dobry,vybaveny,osobni
bezrealitky,1010624,Prodej bytu 2+kk,9990000,88,2+kk,"Zimova, Praha - Kamýk",50.0065275,14.4543265,1,0,1,1,novostavba,,osobni
bezrealitky,981912,Prodej bytu 2+kk,11490000,100,2+kk,"Československého exilu, Praha - Modřany",50.0162255,14.4050676,1,0,0,7,novostavba,nevybaveny,osobni
bezrealitky,1010598,Prodej bytu 3+kk,12200000,118,3+kk,"Geologická, Praha - Hlubočepy",50.0349107,14.3865128,1,0,0,2,novostavba,castecne vybaveny,osobni
bezrealitky,1010573,Prodej bytu 2+kk,11490000,66,2+kk,"Pod Stolovou horou, Praha - Jinonice",50.0561732,14.34803,1,1,1,3,novostavba,,osobni
bezrealitky,952382,Prodej bytu 2+1,3500000,45,2+1,"Habrová, Jeseník - Bukovice u Jeseníka, Olomoucký kraj",50.22310585,17.208806009538,1,0,0,7,velmi dobry,castecne vybaveny,osobni
bezrealitky,1010137,Prodej bytu 1+kk,7614999,24,1+kk,"Sokolská, Praha - Nové Město",50.0701318,14.4296796,1,0,0,3,novostavba,vybaveny,osobni
bezrealitky,1010473,Prodej bytu 3+1,414900,84,3+1,"Eibenstraße 15, , Bavorsko",48.62388,12.3491,1,1,1,0,novostavba,,
bezrealitky,1008315,Prodej bytu 2+1,4400000,60,2+1,"Vaňurova, Liberec - Liberec, Liberecký kraj",50.7647333,15.0476175,0,0,1,4,pred rekonstrukci,nevybaveny,osobni
bezrealitky,1010192,Prodej bytu 1+kk,5500000,29,1+kk,"Nad Opatovem, Praha - Chodov",50.0264689,14.5105494,1,0,0,1,velmi dobry,nevybaveny,osobni
bezrealitky,1010408,Prodej bytu 2+1,262900,53,2+1,"Eibenstrasse 15, , Bavorsko",48.62388,12.3491,1,1,1,0,novostavba,,
bezrealitky,999565,Prodej bytu 1+1,6490000,55,1+1,"Katovická, Praha - Bohnice",50.1315759,14.4258976,1,0,0,4,after_partial_reconstruction,vybaveny,druzstevni
bezrealitky,977093,Prodej bytu 1+kk,5200000,26,1+kk,"Hornoměcholupská, Praha - Horní Měcholupy",50.0435405,14.5676641,1,0,1,2,novostavba,castecne vybaveny,osobni
bezrealitky,692079,Prodej bytu 4+kk,10999000,68,4+kk,"Hurbanova, Praha - Krč",50.02494,14.45238,1,1,0,9,novostavba,nevybaveny,druzstevni
